Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.035585641860961914,15,345.05,325.77433038999294
2,0.037723541259765625,15,351.49,327.2125533480499
3,0.04845309257507324,19,356.36,331.0149650959859
4,0.04484224319458008,19,353.51,331.45898196625944
5,0.046781063079833984,19,364.87,338.3380017452007
6,0.04966545104980469,19,384.24,339.0603432228039
7,0.05467510223388672,19,373.27,340.5994938917975
8,0.06505227088928223,20,408.34,357.55600331674964
9,0.06568503379821777,20,427.81,374.3007849640685
10,0.06780719757080078,20,437.97,379.4285378662244
11,0.08082962036132812,20,481.13,386.08204809286894
12,0.0864553451538086,21,420.41,380.0109794628752
13,0.09330344200134277,21,449.82,388.5519352290679
14,0.12502551078796387,24,452.35,379.7885984324575
15,0.13707208633422852,24,455.13,383.658928077455
16,0.1828598976135254,24,484.29,388.97628400184414
17,0.1975247859954834,41,479.06,369.21421330089214
18,0.2425549030303955,41,476.13,369.19424574209256
19,0.22856879234313965,41,511.88,375.09175858340103
20,0.2749762535095215,51,477.49,366.54654490106543
21,0.2983739376068115,51,497.12,369.6680887149381
22,0.3463871479034424,51,502.77,371.3132898456186
23,0.42386460304260254,66,506.16,364.63235501765
24,0.4368607997894287,67,504.64,364.6033465805597
25,2.370222806930542,67,468.25,365.1675840370922
26,3.6343843936920166,67,477.86,366.4460208643816
27,5.219409942626953,67,516.12,372.2126486173207
28,5.733788967132568,67,458.82,368.4293550256665
29,14.561024188995361,70,530.68,374.918697099382
30,14.181142091751099,70,458.21,370.96439055317785

