Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.009133338928222656, 0, 318.15, 318.1499999999999 
10, 0.04114031791687012, 20, 446.56, 385.59974847982306 
20, 0.08828043937683105, 51, 453.54, 372.11618177864756 
30, 0.12010502815246582, 70, 457.95, 375.94466238706616 
40, 0.13430047035217285, 77, 455.84, 381.09576596051306 
50, 0.22385644912719727, 132, 458.48, 370.62713432584746 
60, 0.22881364822387695, 138, 460.1, 377.95208423847436 
70, 0.23536920547485352, 138, 459.83, 386.0428151902807 
80, 0.348099946975708, 195, 459.41, 375.6295253146535 
90, 0.3320918083190918, 200, 459.4, 378.43879310344767 
100, 0.41908836364746094, 247, 459.21, 373.5468784567646 
110, 0.48198747634887695, 282, 459.15, 372.08579818031365 
120, 0.5718369483947754, 336, 459.0, 368.2922782571318 
130, 0.6741089820861816, 385, 458.96, 367.14720721890376 
140, 0.7133564949035645, 418, 459.62, 366.7267418746174 
150, 0.7959771156311035, 462, 459.59, 366.030711967107 
160, 0.914729118347168, 513, 460.03, 365.003951904545 
170, 0.9134831428527832, 538, 460.65, 365.40226279708367 
180, 1.1224279403686523, 567, 460.64, 365.27965359822844 
190, 1.0438079833984375, 578, 460.7, 366.8450393050021 
200, 1.086932897567749, 610, 460.71, 366.9981655102075 
210, 1.2344326972961426, 672, 460.67, 366.0546842401106 
220, 1.3364977836608887, 735, 461.05, 365.0701247751638 
230, 1.4204225540161133, 739, 460.67, 365.9605923871387 
240, 1.4015285968780518, 763, 460.7, 366.8611633104723 
250, 1.5378894805908203, 807, 460.7, 366.74705123969244 
260, 1.513638973236084, 816, 460.75, 368.21354266225546 
270, 1.5562708377838135, 843, 460.76, 368.44158792287794 
280, 1.581160306930542, 843, 460.83, 370.35575132777296 
290, 1.6249887943267822, 870, 460.83, 370.36522832624826 
300, 1.7572143077850342, 929, 460.8, 369.4118895825134 
310, 1.841526746749878, 944, 460.82, 369.99443038049327 
320, 1.8988077640533447, 976, 460.8, 369.53866833999473 
330, 2.0475285053253174, 1006, 460.8, 369.59027283570305 
340, 2.0610809326171875, 1016, 460.85, 370.7323715404236 
350, 2.292372465133667, 1089, 460.79, 369.02730623654793 
360, 2.161400079727173, 1098, 460.82, 369.93292753139485 
370, 2.2250938415527344, 1118, 461.72, 370.3863124944121 
380, 2.209568500518799, 1118, 466.99, 371.87370728120345 
390, 2.2755298614501953, 1136, 463.1, 372.47879514714225 
400, 2.412167549133301, 1178, 460.9, 372.1340245593195 
410, 2.65875506401062, 1198, 460.91, 372.4058818128714 
420, 2.507866144180298, 1216, 460.94, 373.07754045263357 
430, 2.4982516765594482, 1231, 460.97, 374.0055103385435 
440, 2.5031683444976807, 1237, 465.22, 375.09862756985626 
450, 2.5777475833892822, 1272, 463.58, 374.5614404440614 
460, 2.7918176651000977, 1305, 463.88, 374.3495466077538 
470, 2.6640262603759766, 1309, 464.65, 375.1566521104414 
480, 2.732295036315918, 1326, 462.16, 375.8234839001589 
