Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
1,0.0008702278137207031,15,345.05,345.05
2,0.009512662887573242,15,349.54,348.0907407407407
3,0.018368244171142578,34,348.88,346.13327868852485
4,0.03635358810424805,34,353.51,348.8473770491803
5,0.05565834045410156,34,368.34,368.15147540983605
6,0.07336926460266113,34,372.09,368.68557377049177
7,0.09464097023010254,34,380.99,372.7624590163933
8,0.10865020751953125,34,390.92,390.4075409836066
9,0.119720458984375,34,395.52,395.2467213114754
10,0.13344359397888184,34,395.8,395.64344262295083
11,0.17130208015441895,34,396.47,396.3729508196723
12,0.16068482398986816,34,396.51,396.4070491803276
13,0.16489243507385254,50,396.02,395.87655555555546
14,0.18244171142578125,50,396.07,395.9477777777778
15,0.1969313621520996,50,396.64,396.1998888888888
16,0.21514129638671875,50,397.79,396.9385555555556
17,0.22675848007202148,50,397.94,397.1883333333332
18,0.2351369857788086,50,398.16,397.65477777777795
19,0.25202322006225586,68,397.97,397.0686065573769
20,0.2699875831604004,68,401.59,397.8136885245901
21,0.28799009323120117,80,401.59,397.594861111111
22,0.31936168670654297,80,403.23,398.38291666666663
23,0.3328704833984375,80,403.24,398.4004861111112
24,0.35002946853637695,80,403.24,398.4016666666666
25,0.38361549377441406,80,403.24,398.45034722222204
26,0.4080226421356201,80,403.24,399.63666666666677
27,0.4212355613708496,96,403.24,399.2777325581393
28,0.47965526580810547,96,403.28,399.6235465116279
29,0.4720628261566162,96,403.28,399.6345930232557
30,0.5088448524475098,96,403.28,400.0066860465116
31,0.521935224533081,96,403.29,400.1281976744185
32,0.551403284072876,96,403.55,400.3222093023254
33,0.5695915222167969,96,403.56,400.35238372093033
34,0.5926375389099121,96,403.56,400.35558139534885
35,0.60845947265625,96,403.56,400.3586627906976
36,0.6486077308654785,96,403.56,400.3622093023256
37,0.6530725955963135,110,403.56,400.228383838384
38,0.6926028728485107,110,403.7,400.27353535353535
39,0.7259390354156494,110,403.7,400.2770202020201
40,0.7626454830169678,110,403.7,400.2811111111111
41,0.8295764923095703,110,403.7,400.285101010101
42,0.8186986446380615,129,403.7,400.1028879310344
43,0.9630403518676758,129,403.7,400.1139655172414
44,0.936241865158081,129,403.7,400.3115086206898
45,0.9052712917327881,144,403.7,400.236447876448
46,0.934563398361206,144,403.7,400.3332818532815
47,0.9693994522094727,144,403.7,400.335405405405
48,1.0189526081085205,159,403.7,400.25597902097877
