Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,1.1290335655212402,15,371.73,334.8256512141281
2,0.03259444236755371,15,403.18,339.9466151582045
3,0.04181194305419922,19,407.15,353.6581093659103
4,0.04331827163696289,19,416.09,356.13326352530544
5,0.039389610290527344,19,447.79,370.66589877835963
6,0.04337668418884277,19,463.47,369.3152850494473
7,0.04498410224914551,19,486.59,369.6099418266433
8,0.04651641845703125,20,487.76,392.35119402985066
9,0.04689168930053711,20,517.61,405.08228302929797
10,0.05155754089355469,20,519.47,409.58457711442793
11,0.048003435134887695,20,532.56,410.6890353786622
12,0.04814767837524414,20,536.49,421.3558623548923
13,0.04717898368835449,20,543.61,441.9111111111111
14,0.04743003845214844,20,603.29,443.1264427860697
15,0.049494028091430664,20,564.05,446.5815422885573
16,0.06595921516418457,20,609.46,445.602498618021
17,0.05301809310913086,20,558.55,458.9603427307905
18,0.05000877380371094,20,580.26,470.28915975677177
19,0.05441737174987793,20,574.81,487.0375456053068
20,0.05171632766723633,20,639.21,493.0151022664456
21,0.05410885810852051,20,666.2,509.4985185185186
22,0.05388164520263672,20,646.17,526.7987202874515
23,0.049309492111206055,20,614.54,535.037114427861
24,0.05423784255981445,20,692.36,556.2021448313986
25,0.06308746337890625,20,671.11,559.2705859590934
26,0.05609869956970215,20,691.3,578.4578800442234
27,0.05568885803222656,20,633.59,575.4532310668878
28,0.06137657165527344,20,698.74,584.0153399668325
29,0.05559420585632324,20,714.45,598.5779380873412
30,0.05129098892211914,20,724.13,612.9923023770039

