Nr tasks 1, Time 0.035585641860961914, Makespan 15, Max Temp 345.05, Avg Temp 325.77433038999294 
Nr tasks 2, Time 0.037723541259765625, Makespan 15, Max Temp 351.49, Avg Temp 327.2125533480499 
Nr tasks 3, Time 0.04845309257507324, Makespan 19, Max Temp 356.36, Avg Temp 331.0149650959859 
Nr tasks 4, Time 0.04484224319458008, Makespan 19, Max Temp 353.51, Avg Temp 331.45898196625944 
Nr tasks 5, Time 0.046781063079833984, Makespan 19, Max Temp 364.87, Avg Temp 338.3380017452007 
Nr tasks 6, Time 0.04966545104980469, Makespan 19, Max Temp 384.24, Avg Temp 339.0603432228039 
Nr tasks 7, Time 0.05467510223388672, Makespan 19, Max Temp 373.27, Avg Temp 340.5994938917975 
Nr tasks 8, Time 0.06505227088928223, Makespan 20, Max Temp 408.34, Avg Temp 357.55600331674964 
Nr tasks 9, Time 0.06568503379821777, Makespan 20, Max Temp 427.81, Avg Temp 374.3007849640685 
Nr tasks 10, Time 0.06780719757080078, Makespan 20, Max Temp 437.97, Avg Temp 379.4285378662244 
Nr tasks 11, Time 0.08082962036132812, Makespan 20, Max Temp 481.13, Avg Temp 386.08204809286894 
Nr tasks 12, Time 0.0864553451538086, Makespan 21, Max Temp 420.41, Avg Temp 380.0109794628752 
Nr tasks 13, Time 0.09330344200134277, Makespan 21, Max Temp 449.82, Avg Temp 388.5519352290679 
Nr tasks 14, Time 0.12502551078796387, Makespan 24, Max Temp 452.35, Avg Temp 379.7885984324575 
Nr tasks 15, Time 0.13707208633422852, Makespan 24, Max Temp 455.13, Avg Temp 383.658928077455 
Nr tasks 16, Time 0.1828598976135254, Makespan 24, Max Temp 484.29, Avg Temp 388.97628400184414 
Nr tasks 17, Time 0.1975247859954834, Makespan 41, Max Temp 479.06, Avg Temp 369.21421330089214 
Nr tasks 18, Time 0.2425549030303955, Makespan 41, Max Temp 476.13, Avg Temp 369.19424574209256 
Nr tasks 19, Time 0.22856879234313965, Makespan 41, Max Temp 511.88, Avg Temp 375.09175858340103 
Nr tasks 20, Time 0.2749762535095215, Makespan 51, Max Temp 477.49, Avg Temp 366.54654490106543 
Nr tasks 21, Time 0.2983739376068115, Makespan 51, Max Temp 497.12, Avg Temp 369.6680887149381 
Nr tasks 22, Time 0.3463871479034424, Makespan 51, Max Temp 502.77, Avg Temp 371.3132898456186 
Nr tasks 23, Time 0.42386460304260254, Makespan 66, Max Temp 506.16, Avg Temp 364.63235501765 
Nr tasks 24, Time 0.4368607997894287, Makespan 67, Max Temp 504.64, Avg Temp 364.6033465805597 
Nr tasks 25, Time 2.370222806930542, Makespan 67, Max Temp 468.25, Avg Temp 365.1675840370922 
Nr tasks 26, Time 3.6343843936920166, Makespan 67, Max Temp 477.86, Avg Temp 366.4460208643816 
Nr tasks 27, Time 5.219409942626953, Makespan 67, Max Temp 516.12, Avg Temp 372.2126486173207 
Nr tasks 28, Time 5.733788967132568, Makespan 67, Max Temp 458.82, Avg Temp 368.4293550256665 
Nr tasks 29, Time 14.561024188995361, Makespan 70, Max Temp 530.68, Avg Temp 374.918697099382 
Nr tasks 30, Time 14.181142091751099, Makespan 70, Max Temp 458.21, Avg Temp 370.96439055317785 
