Nrtasks,Time,Makespan,MaxTemp,Avgtemp
560, 0.762840747833252, 335, 678.08, 573.5759612387683 
570, 0.6854512691497803, 339, 680.35, 574.27756266588 
580, 0.6981039047241211, 344, 690.97, 573.5376090606735 
590, 0.6928465366363525, 351, 706.36, 573.2824208044561 
600, 0.7530782222747803, 357, 693.35, 573.5920260431253 
610, 0.7358403205871582, 363, 694.74, 572.6129723981762 
620, 0.813148021697998, 369, 693.36, 572.733093410398 
630, 0.7921512126922607, 376, 681.64, 572.5915320984371 
640, 0.7881209850311279, 380, 681.64, 572.5931100002924 
650, 0.7882769107818604, 387, 704.09, 571.7375304974311 
660, 0.8223326206207275, 392, 692.72, 570.8555395449008 
670, 0.8185429573059082, 398, 692.35, 570.2087574311313 
680, 0.8901576995849609, 405, 699.73, 572.1461074083218 
690, 0.8176884651184082, 412, 702.41, 572.4542728302192 
700, 0.8308563232421875, 417, 697.48, 571.6908852127112 
710, 0.8505949974060059, 422, 688.65, 572.3891776566901 
720, 0.9055156707763672, 429, 701.23, 572.6932468474066 
730, 0.9551150798797607, 435, 697.27, 573.0723846369929 
740, 0.9011874198913574, 442, 696.79, 573.3678006484207 
750, 1.002443790435791, 447, 677.46, 572.4566037923406 
760, 0.9480946063995361, 454, 696.95, 573.0291067801999 
770, 1.0042991638183594, 459, 701.35, 573.94390050582 
780, 1.0015678405761719, 466, 702.08, 572.4450699659112 
790, 0.9773359298706055, 471, 703.76, 573.2559824524164 
800, 1.0077738761901855, 477, 696.95, 573.4239708656467 
810, 1.0696251392364502, 483, 683.2, 573.1650614089558 
820, 1.0193381309509277, 489, 707.96, 573.5580978668303 
830, 1.0859968662261963, 495, 695.15, 573.6225867950361 
840, 1.0539467334747314, 501, 688.22, 573.6354119825271 
850, 1.1108787059783936, 508, 702.43, 572.8003728487391 
860, 1.0868372917175293, 513, 686.54, 573.2258419411422 
870, 1.0989789962768555, 521, 702.25, 572.5976929145614 
880, 1.1194922924041748, 526, 682.66, 572.4071144057954 
890, 1.1393446922302246, 532, 697.41, 573.3063899851737 
900, 1.176088809967041, 538, 701.01, 573.4531690722498 
910, 1.166414499282837, 544, 702.47, 572.6994587392024 
920, 1.2191543579101562, 547, 697.34, 572.4249704502529 
930, 1.3338706493377686, 553, 705.76, 572.203855541493 
940, 1.2951545715332031, 560, 673.53, 571.9106744827312 
950, 1.2615172863006592, 566, 703.54, 571.7367027812122 
960, 1.2866706848144531, 572, 707.37, 572.0861069354626 
970, 1.2749009132385254, 579, 678.12, 571.7048824804768 
980, 1.363382339477539, 584, 701.67, 572.0961238562655 
990, 1.3192312717437744, 590, 686.72, 572.232156602459 
1000, 1.2982869148254395, 595, 686.72, 572.2602239586253 
