Nr tasks 1, Time 0.0008242130279541016, Makespan 15, Max Temp 345.05, Top 1 percent highs 345.05 
Nr tasks 2, Time 0.0011951923370361328, Makespan 15, Max Temp 349.54, Top 1 percent highs 348.0907407407407 
Nr tasks 3, Time 0.0043528079986572266, Makespan 34, Max Temp 348.88, Top 1 percent highs 346.13327868852485 
Nr tasks 4, Time 0.006410360336303711, Makespan 34, Max Temp 353.51, Top 1 percent highs 348.8473770491803 
Nr tasks 5, Time 0.012678861618041992, Makespan 34, Max Temp 368.34, Top 1 percent highs 368.15147540983605 
Nr tasks 6, Time 0.010636329650878906, Makespan 34, Max Temp 369.46, Top 1 percent highs 368.36475409836066 
Nr tasks 7, Time 0.011670827865600586, Makespan 35, Max Temp 369.5, Top 1 percent highs 368.37396825396826 
Nr tasks 8, Time 0.031154155731201172, Makespan 55, Max Temp 374.82, Top 1 percent highs 374.6365656565658 
Nr tasks 9, Time 0.0687875747680664, Makespan 55, Max Temp 396.54, Top 1 percent highs 396.0597979797982 
Nr tasks 10, Time 0.07094836235046387, Makespan 55, Max Temp 396.55, Top 1 percent highs 396.0650505050505 
Nr tasks 11, Time 0.0772712230682373, Makespan 55, Max Temp 396.55, Top 1 percent highs 396.07292929292925 
Nr tasks 12, Time 0.07800149917602539, Makespan 55, Max Temp 396.65, Top 1 percent highs 396.21151515151496 
Nr tasks 13, Time 0.10948896408081055, Makespan 55, Max Temp 396.85, Top 1 percent highs 396.4802020202019 
Nr tasks 14, Time 0.11091947555541992, Makespan 55, Max Temp 404.25, Top 1 percent highs 400.36616161616155 
Nr tasks 15, Time 0.12376785278320312, Makespan 55, Max Temp 404.43, Top 1 percent highs 400.5695959595958 
Nr tasks 16, Time 0.14057302474975586, Makespan 55, Max Temp 404.82, Top 1 percent highs 401.0186868686869 
Nr tasks 17, Time 0.17804527282714844, Makespan 55, Max Temp 433.54, Top 1 percent highs 429.7274747474746 
Nr tasks 18, Time 0.17362666130065918, Makespan 55, Max Temp 433.62, Top 1 percent highs 429.77919191919193 
