Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.003306150436401367,15,345.05,325.77433038999294
2,0.006895542144775391,15,351.49,327.2125533480499
3,0.010532855987548828,19,356.36,331.0149650959859
4,0.008995532989501953,19,353.51,331.45898196625944
5,0.01169896125793457,19,364.87,338.3380017452007
6,0.015516042709350586,19,384.24,339.0603432228039
7,0.019802093505859375,19,373.27,340.5994938917975
8,0.023397207260131836,20,408.34,357.55600331674964
9,0.030203819274902344,20,427.81,374.3007849640685
10,0.033403635025024414,20,430.35,377.5656329463793
11,0.04392194747924805,20,478.46,386.72627418463236
12,0.05384016036987305,21,413.85,380.22349921011056
13,0.10689663887023926,28,426.24,373.89568011071583
14,0.11489367485046387,28,425.36,373.52385923289836
15,0.16086649894714355,28,422.52,378.2826037959668
16,0.17278361320495605,28,464.99,382.9868228548834
17,0.20913386344909668,41,441.48,371.55029602595295
18,0.26028919219970703,41,420.54,373.43944714787773
19,0.28009748458862305,41,447.01,376.86234793187344
20,0.478740930557251,51,447.14,367.8674929332463
21,0.5094387531280518,51,451.13,370.86519786910196
22,0.4866373538970947,51,464.65,371.8422689715155
23,0.6554057598114014,66,470.52,365.83303412338205
24,1.9847450256347656,67,479.94,367.80834823646296
25,2.2852542400360107,67,423.47,361.9693086603743
26,2.726532459259033,67,460.0,367.1673770491804
27,2.2606823444366455,67,430.79,370.03853204172884
28,2.853600263595581,67,461.77,370.62297565822155
29,8.575717687606812,70,448.88,369.850554763037
30,5.755045175552368,70,451.68,371.0074045015057

