Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.0031299591064453125,15,378.28,335.19479396615156
2,0.005379199981689453,15,387.3,339.8655077262693
3,0.007862091064453125,19,398.62,354.31167539267017
4,0.007803678512573242,19,436.16,354.3842204770215
5,0.02616739273071289,27,431.44,352.69986879868804
6,0.02749776840209961,27,412.93,354.1438294382944
7,0.03575634956359863,27,441.79,354.910311603116
8,0.0513761043548584,27,460.83,371.1596289462894
9,0.4353187084197998,33,412.08,367.96198556562615
10,0.41743993759155273,33,417.82,370.26240852635124
11,0.36242246627807617,33,479.09,371.5902014098691
12,2.972724676132202,37,470.33,370.36672506738546
13,0.4007868766784668,49,462.66,365.2445508033493
14,0.2625918388366699,52,423.51,362.97176583493285
15,0.9205548763275146,55,446.13,361.7139735833838
16,1.1375670433044434,55,418.99,363.2346874369833
17,1.9156162738800049,55,442.66,366.89700342811045
18,0.8892838954925537,65,419.09,363.3752662570404
19,5.216179132461548,65,411.62,365.93776327018264
20,1.4643311500549316,72,444.22,363.96473878871933
21,2.1904802322387695,89,452.06,358.4803984287318
22,2.783144235610962,89,449.37,363.1114615288689
23,17.948322772979736,89,460.39,364.6271567527124
24,4.738494396209717,105,456.71,361.0165350459879
25,51.78869938850403,105,457.78,362.2960376361136
26,6.653741121292114,124,454.59,356.6152636762467
27,20.15416646003723,127,421.03,359.31135807325813
28,27.562679529190063,127,439.68,357.18055337004995
29,50.181092739105225,139,462.15,356.64679487179467
30,426.1631917953491,139,464.3,359.23546609154084

