0;0.009279489517211914;0;318.15;
318.15000000000003
373.31782960198996
376.46981648199466
377.514059900166
377.74845517448864
378.9623632254993
379.06238232865405
379.5683298392732
379.232382935261
379.73844893500814
379.3581480616536
379.45890722615593
379.40565752527135
379.6652845492814
379.87745930614886
379.9751855498342
380.090152973284
380.17666293126916
380.3159519504005
380.51396627032176
380.39290002282564
380.43089046363457
380.51271527634015
380.5403353957973
380.6398206552439
380.52697189135506
380.5927153006404
380.6527862964206
380.6120396640408
380.4626022744908
380.53713166440167
380.5363938020756
380.4807889301212
380.4352084177806
380.49539769009397
380.4090258929707
380.37121871480485
380.30707417081857
380.3601704613001
380.3671555696326
380.35835546918713
380.4131488622692
380.3711155728116
380.4022421489342
380.30004426363615
380.31372950205014
380.3076512621548
380.3018680696158
380.3515004510487
380.3858558506192
380.4262626800105
380.4505713459654
380.4914248098946
380.5157458764198
380.5384278188228
380.5701131301051
380.56527837716726
380.5410528312433
380.51794139611656
380.478462967262
380.50489677590997
380.4996228683042
380.5468603841347
380.6219629151422
380.6302903790392
380.617714681683
380.62487225963844
380.6449096436554
380.70691834321525
380.73146850963053
380.67932387798913
380.69986419139883
380.66895998039286
380.65701232032865
380.64207780541796
380.65767845260405
380.6655953552889
380.6427533674494
380.66794072596963
380.65997164447816
380.6642608006347
380.6536965015982
380.6894163294729
380.70451155894943
380.69048621328653
380.6643631489392
380.6173295848669
380.6031083364142
380.7003231983741
380.67219725504486
380.6583157174994
380.64072073781733
380.64097211774737
380.6263387691017
380.6351427013379
380.59802829001603
380.5876644815702
380.6241317979227
380.58952107144466
380.63159990201194
380.6584924643546

