Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.009279489517211914, 0, 318.15, 318.15000000000003 
10, 0.026845932006835938, 20, 391.77, 373.31782960198996 
20, 0.03587841987609863, 36, 402.06, 376.46981648199466 
30, 0.05575227737426758, 60, 400.77, 377.514059900166 
40, 0.08304023742675781, 83, 399.55, 377.74845517448864 
50, 0.1048274040222168, 105, 402.57, 378.9623632254993 
60, 0.11100411415100098, 121, 404.55, 379.06238232865405 
70, 0.13426804542541504, 143, 404.27, 379.5683298392732 
80, 0.17438817024230957, 159, 401.63, 379.232382935261 
90, 0.16381478309631348, 183, 402.25, 379.73844893500814 
100, 0.19498443603515625, 214, 404.53, 379.3581480616536 
110, 0.2243945598602295, 240, 403.44, 379.45890722615593 
120, 0.25007200241088867, 267, 402.96, 379.40565752527135 
130, 0.26763319969177246, 285, 405.35, 379.6652845492814 
140, 0.2850985527038574, 304, 407.48, 379.87745930614886 
150, 0.31176280975341797, 330, 406.5, 379.9751855498342 
160, 0.32203006744384766, 348, 404.9, 380.090152973284 
170, 0.3669557571411133, 368, 403.93, 380.17666293126916 
180, 0.3649134635925293, 387, 404.69, 380.3159519504005 
190, 0.3901996612548828, 412, 407.19, 380.51396627032176 
200, 0.4143953323364258, 438, 406.56, 380.39290002282564 
210, 0.43547821044921875, 455, 405.32, 380.43089046363457 
220, 0.49457693099975586, 483, 407.69, 380.51271527634015 
230, 0.5093212127685547, 509, 407.92, 380.5403353957973 
240, 0.5517804622650146, 531, 405.15, 380.6398206552439 
250, 0.5613813400268555, 554, 405.21, 380.52697189135506 
260, 0.6226377487182617, 577, 404.53, 380.5927153006404 
270, 0.633124828338623, 595, 404.86, 380.6527862964206 
280, 0.6406087875366211, 622, 404.68, 380.6120396640408 
290, 0.6557803153991699, 644, 405.65, 380.4626022744908 
300, 0.6797575950622559, 662, 404.11, 380.53713166440167 
310, 0.7721469402313232, 684, 406.44, 380.5363938020756 
320, 0.7848470211029053, 714, 405.52, 380.4807889301212 
330, 0.8338041305541992, 740, 407.82, 380.4352084177806 
340, 0.8096203804016113, 764, 405.46, 380.49539769009397 
350, 0.8350985050201416, 781, 405.74, 380.4090258929707 
360, 0.9224591255187988, 799, 405.12, 380.37121871480485 
370, 0.9859597682952881, 823, 405.71, 380.30707417081857 
380, 0.9099009037017822, 841, 404.33, 380.3601704613001 
390, 0.967801570892334, 868, 405.5, 380.3671555696326 
400, 0.9723186492919922, 894, 407.69, 380.35835546918713 
410, 1.0012154579162598, 914, 407.98, 380.4131488622692 
420, 1.1196911334991455, 940, 404.87, 380.3711155728116 
430, 1.113405704498291, 952, 406.18, 380.4022421489342 
440, 1.1556084156036377, 977, 406.36, 380.30004426363615 
450, 1.1632444858551025, 1000, 405.21, 380.31372950205014 
460, 1.1173973083496094, 1018, 405.71, 380.3076512621548 
470, 1.1410362720489502, 1037, 408.4, 380.3018680696158 
480, 1.1977484226226807, 1053, 410.61, 380.3515004510487 
490, 1.1692147254943848, 1075, 410.62, 380.3858558506192 
500, 1.2958853244781494, 1104, 410.63, 380.4262626800105 
510, 1.2640984058380127, 1124, 410.64, 380.4505713459654 
520, 1.3981080055236816, 1144, 410.65, 380.4914248098946 
530, 1.2985544204711914, 1170, 410.66, 380.5157458764198 
540, 1.317049503326416, 1191, 410.67, 380.5384278188228 
550, 1.3726515769958496, 1212, 410.67, 380.5701131301051 
560, 1.398533582687378, 1228, 410.67, 380.56527837716726 
570, 1.499352216720581, 1252, 410.67, 380.5410528312433 
580, 1.5243077278137207, 1272, 410.66, 380.51794139611656 
