Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.007125377655029297, 0, 318.15, 318.15000000000003 
10, 0.020503520965576172, 20, 447.47, 409.3789800995025 
20, 0.0451512336730957, 51, 459.41, 392.6491927592956 
30, 0.061135053634643555, 70, 474.0, 397.9431615549217 
40, 0.08210015296936035, 77, 473.06, 405.6232474059662 
50, 0.11408495903015137, 132, 474.37, 391.08276305828906 
60, 0.12432479858398438, 138, 475.37, 401.40348931933397 
70, 0.12775731086730957, 138, 478.34, 412.8508707458362 
80, 0.175123929977417, 195, 474.4, 398.33544400307574 
90, 0.1902484893798828, 200, 476.67, 402.3884201649172 
100, 0.2251119613647461, 247, 476.66, 395.41974605422814 
110, 0.2561001777648926, 282, 474.92, 393.26133862105553 
120, 0.31571459770202637, 336, 479.63, 388.0824955370438 
130, 0.3600292205810547, 385, 478.21, 386.4297598026514 
140, 0.4274444580078125, 418, 480.2, 385.79438082994665 
150, 0.4481008052825928, 462, 481.44, 384.7773441895732 
160, 0.5115847587585449, 513, 481.1, 383.4600940362554 
170, 0.5388867855072021, 538, 478.29, 384.0193858019004 
180, 0.6122195720672607, 567, 479.68, 383.7383710985752 
190, 0.6126501560211182, 578, 479.6, 385.8673209652347 
200, 0.6369597911834717, 610, 481.85, 386.096574332079 
210, 0.6883835792541504, 672, 479.34, 384.80663963695963 
220, 0.7652506828308105, 735, 484.72, 383.45596925588393 
230, 0.7790935039520264, 739, 480.91, 384.7276050263834 
240, 0.8260743618011475, 763, 480.51, 385.91618038265085 
250, 0.884591817855835, 807, 482.12, 385.72718792590643 
260, 0.9144184589385986, 816, 485.31, 387.740314759219 
270, 0.9233913421630859, 843, 484.06, 388.0802578282503 
280, 0.9309544563293457, 843, 484.04, 390.6910711955855 
290, 1.0473155975341797, 870, 483.56, 390.6560523215696 
300, 1.061985731124878, 929, 481.05, 389.3767103917752 
310, 1.0988929271697998, 944, 481.76, 390.23393443491 
320, 1.1370875835418701, 976, 481.01, 389.5882478741906 
330, 1.179218053817749, 1006, 482.09, 389.58697271642734 
340, 1.223647117614746, 1016, 480.82, 391.25213069579644 
350, 1.3922886848449707, 1089, 480.08, 388.91121258378166 
360, 1.3572866916656494, 1098, 481.63, 390.1686067981039 
370, 1.3788371086120605, 1118, 478.24, 390.77874027367614 
380, 1.3604328632354736, 1118, 486.36, 392.79414989714576 
