Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.0032854080200195312,15,346.84,330.3110099337748
2,0.0067708492279052734,15,351.37,331.1129552980133
3,0.007971763610839844,19,352.33,336.7826047120419
4,0.0066068172454833984,19,355.24,339.09448952879575
5,0.008592367172241211,19,372.41,349.943887434555
6,0.009311199188232422,19,375.64,351.3174018324607
7,0.011693954467773438,19,382.55,352.0560209424083
8,0.015852928161621094,20,427.32,377.9856343283581
9,0.01844048500061035,20,462.52,405.856498756219
10,0.024910449981689453,20,459.76,407.93558457711435
11,0.032396554946899414,20,441.85,412.4818097014925
12,0.03626871109008789,21,451.58,408.36040284360183
13,0.053285837173461914,28,475.53,399.2813745551601
14,0.07135534286499023,28,456.59,400.734012455516
15,0.0995643138885498,28,459.78,406.64977313167265
16,0.16129016876220703,28,461.13,416.04725978647696
17,0.34437060356140137,41,444.83,397.439203163017
18,0.35570502281188965,41,450.46,397.19422445255475
19,0.46570920944213867,41,452.78,401.8172049878346
20,0.40520167350769043,51,464.43,390.25829256360095
21,0.32818150520324707,51,439.72,394.5592172211351
22,0.5432300567626953,51,469.27,397.54428326810176
23,0.9418239593505859,66,441.39,387.9673335854766
24,1.2631852626800537,67,453.03,385.9523770491803
25,1.1341276168823242,67,476.35,387.5617250372577
26,1.7817034721374512,67,450.3,389.4425055886735
27,2.13769793510437,67,476.03,396.48950260804764
28,2.6658787727355957,67,463.07,396.8081557377049
29,4.128093004226685,70,475.04,394.6319436519259
30,6.140840530395508,70,442.92,396.5093009985734
31,13.19667649269104,73,486.79,396.03683994528035
32,12.499026536941528,73,463.01,396.43636456908354
33,16.55502152442932,73,459.28,397.76114398084815
34,25.43302083015442,77,478.03,394.90950389105086

