Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.007973670959472656, 0, 318.15, 318.15000000000003 
10, 0.021610021591186523, 20, 468.43, 411.07611318407965 
20, 0.0289154052734375, 30, 507.64, 445.7313372093022 
30, 0.034912824630737305, 38, 516.25, 464.69281167978994 
40, 0.04043889045715332, 46, 516.23, 462.78640997830826 
50, 0.07633113861083984, 63, 525.95, 470.7591006339145 
60, 0.07073092460632324, 76, 524.48, 469.21377299605786 
70, 0.07733368873596191, 88, 528.35, 465.7969324631103 
80, 0.09680414199829102, 103, 534.56, 469.605675315228 
90, 0.10102176666259766, 112, 532.26, 468.7217049509366 
100, 0.11098670959472656, 122, 539.87, 475.0107319819822 
110, 0.15845513343811035, 134, 536.26, 476.8551304996272 
120, 0.12850546836853027, 146, 541.97, 479.966957563313 
130, 0.14778852462768555, 161, 545.96, 482.841734171322 
140, 0.15530848503112793, 173, 544.5, 482.8147696418257 
150, 0.17207908630371094, 187, 548.63, 483.9029442811329 
160, 0.18337488174438477, 202, 559.35, 485.3011293913902 
170, 0.20286989212036133, 216, 548.84, 483.660212864415 
180, 0.20817780494689941, 225, 556.98, 484.76293147490003 
190, 0.22533535957336426, 237, 557.29, 484.69820539856585 
200, 0.23299384117126465, 250, 560.37, 485.26965363854436 
210, 0.2555112838745117, 268, 547.97, 486.62068351361404 
220, 0.27010130882263184, 284, 560.64, 488.6450171594512 
230, 0.2751798629760742, 294, 552.44, 486.93103876232567 
240, 0.293489933013916, 308, 551.56, 487.50767891918224 
250, 0.3124370574951172, 323, 554.56, 488.54339987619943 
260, 0.321765661239624, 336, 554.49, 488.6584175096706 
270, 0.33997273445129395, 350, 551.52, 488.2590806198229 
280, 0.35758423805236816, 365, 554.31, 487.28935634072826 
290, 0.3984205722808838, 375, 560.23, 487.91998633697756 
300, 0.4010589122772217, 392, 558.64, 488.65164498852283 
310, 0.40224671363830566, 405, 556.0, 487.6462052579611 
320, 0.4472067356109619, 415, 556.62, 487.75874999999996 
330, 0.43294405937194824, 428, 548.89, 487.66535330530274 
340, 0.45845508575439453, 443, 556.89, 487.39599469645685 
350, 0.47011351585388184, 457, 547.4, 488.4562953948805 
