Nrtasks,Time,Makespan,MaxTemp
1,0.061142921447753906,15,346.84
2,0.031789302825927734,15,346.07
3,0.0388486385345459,19,353.36
4,0.045907020568847656,19,355.67
5,0.059058189392089844,19,375.17
6,0.07011890411376953,19,375.93
7,0.11157345771789551,19,385.92
8,0.2514488697052002,20,398.82
9,5.2397284507751465,35,394.78
10,3.9872074127197266,35,397.98
11,5.594112157821655,35,397.13
12,7.122744798660278,35,397.24
13,38.84016180038452,36,398.71
14,141.10509037971497,36,400.45

