Nr tasks 1, Time 0.0024366378784179688, Makespan 15, Max Temp 343.92, Top 1 percent highs 343.92 
Nr tasks 2, Time 0.0056264400482177734, Makespan 15, Max Temp 351.37, Top 1 percent highs 350.5 
Nr tasks 3, Time 0.011817693710327148, Makespan 19, Max Temp 352.48, Top 1 percent highs 352.4706666666668 
Nr tasks 4, Time 0.0060002803802490234, Makespan 19, Max Temp 355.24, Top 1 percent highs 355.02399999999994 
Nr tasks 5, Time 0.007254600524902344, Makespan 19, Max Temp 372.41, Top 1 percent highs 371.7773333333334 
Nr tasks 6, Time 0.00920867919921875, Makespan 19, Max Temp 375.64, Top 1 percent highs 375.3146666666666 
Nr tasks 7, Time 0.011974334716796875, Makespan 19, Max Temp 383.58, Top 1 percent highs 383.26800000000003 
Nr tasks 8, Time 0.023868322372436523, Makespan 20, Max Temp 400.87, Top 1 percent highs 400.8425 
Nr tasks 9, Time 0.11629962921142578, Makespan 27, Max Temp 411.0, Top 1 percent highs 410.87285714285713 
Nr tasks 10, Time 0.1507856845855713, Makespan 27, Max Temp 408.47, Top 1 percent highs 408.38904761904763 
Nr tasks 11, Time 0.22696805000305176, Makespan 27, Max Temp 405.71, Top 1 percent highs 405.52142857142843 
Nr tasks 12, Time 0.30370187759399414, Makespan 27, Max Temp 419.5, Top 1 percent highs 418.2885714285715 
Nr tasks 13, Time 0.3013277053833008, Makespan 31, Max Temp 416.5, Top 1 percent highs 415.795 
Nr tasks 14, Time 0.5982534885406494, Makespan 31, Max Temp 417.3, Top 1 percent highs 416.91166666666663 
Nr tasks 15, Time 1.1918308734893799, Makespan 34, Max Temp 413.61, Top 1 percent highs 413.54666666666674 
Nr tasks 16, Time 3.7537052631378174, Makespan 35, Max Temp 417.76, Top 1 percent highs 417.3807142857143 
Nr tasks 17, Time 1.9205398559570312, Makespan 36, Max Temp 435.61, Top 1 percent highs 435.3639285714286 
Nr tasks 18, Time 1.8955764770507812, Makespan 36, Max Temp 436.24, Top 1 percent highs 435.7807142857144 
Nr tasks 19, Time 12.464898109436035, Makespan 38, Max Temp 431.59, Top 1 percent highs 431.5563333333336 
Nr tasks 20, Time 10.16864824295044, Makespan 38, Max Temp 439.62, Top 1 percent highs 439.4333333333333 
Nr tasks 21, Time 486.9946520328522, Makespan 40, Max Temp 435.89, Top 1 percent highs 435.4425 
Nr tasks 22, Time 45.10995054244995, Makespan 40, Max Temp 437.17, Top 1 percent highs 436.865625 
Nr tasks 23, Time 299.4647967815399, Makespan 45, Max Temp 440.07, Top 1 percent highs 439.8641666666667 
Nr tasks 24, Time 261.6830050945282, Makespan 45, Max Temp 441.19, Top 1 percent highs 440.9430555555556 
Nr tasks 25, Time 206.68724608421326, Makespan 45, Max Temp 438.86, Top 1 percent highs 438.5113888888889 
