Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.002747058868408203,15,346.84,330.3110099337748
2,0.0056531429290771484,15,351.37,331.1129552980133
3,0.007618427276611328,19,352.33,336.7826047120419
4,0.0065021514892578125,19,355.24,339.09448952879575
5,0.007325649261474609,19,372.41,349.943887434555
6,0.009418964385986328,19,375.64,351.3174018324607
7,0.010752439498901367,19,382.55,352.0560209424083
8,0.012988805770874023,20,427.32,377.9856343283581
9,0.015793561935424805,20,462.52,405.856498756219
10,0.03283977508544922,20,434.05,408.80943407960206
11,0.028017044067382812,20,438.68,411.6859950248755
12,0.027861833572387695,21,453.6,408.55973341232226
13,0.05112481117248535,28,440.11,395.7160809608542
14,0.06784868240356445,28,458.35,399.9221886120996
15,0.0645594596862793,28,454.83,407.08840302491103
16,0.06690740585327148,28,468.81,416.48719306049816
17,0.47567319869995117,41,471.35,397.5860766423361
18,0.3070180416107178,41,462.59,400.33015815085156
19,0.37291431427001953,41,473.23,403.05869829683706
20,0.3694643974304199,51,455.2,389.2945719178083
21,0.4302041530609131,51,458.89,395.6171355185911
22,0.4131436347961426,51,461.17,398.43678571428586
23,0.4439518451690674,66,474.77,387.6096463691375
24,0.5521879196166992,67,460.58,386.91574143070045
25,1.87577223777771,67,471.46,387.72199329359165
26,2.4729647636413574,67,467.9,387.44816318926985
27,3.3314321041107178,67,460.08,395.1940406110284
28,3.3423423767089844,67,473.58,396.82995342771983
29,5.582208633422852,70,472.44,393.6808149072754
30,9.164839029312134,70,476.79,398.88103067047086
31,19.72487759590149,73,455.13,395.1494784541725
32,18.767072439193726,73,449.65,396.25244699042406
33,32.382219314575195,73,473.92,396.85239227086197
34,22.95168685913086,77,468.53,393.90239623865136

