Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.018385887145996094,15,382.29,345.3306291390723
2,0.02306985855102539,15,402.79,351.8976572847682
3,0.023740291595458984,19,445.39,371.225752617801
4,0.023602008819580078,19,452.73,375.74018324607334
5,0.02730417251586914,19,464.03,393.13676047120424
6,0.029378652572631836,19,467.52,394.8697709424084
7,0.03057241439819336,19,462.1,396.02595549738214
8,0.05060434341430664,24,471.18,401.40323132780094
9,0.06801605224609375,24,487.66,421.86550311203325
10,0.09399294853210449,30,468.09,404.2145390365449
11,0.1847834587097168,31,485.91,405.68909967845656
12,0.11609554290771484,31,504.13,413.61553858520887
13,0.1732776165008545,49,498.88,389.31986507128283
14,0.5768177509307861,52,485.43,386.0129270633399
15,0.6024081707000732,55,477.87,384.44866833030864
16,0.8451814651489258,55,477.02,384.5298366606169
17,0.8384349346160889,55,492.44,394.0056147912885
18,0.6289272308349609,65,473.18,385.7286616743473
19,1.2253916263580322,65,485.87,388.1040207373271
20,0.9768311977386475,72,480.67,387.38895977808585
21,1.495276689529419,89,494.57,376.7003942199776
22,1.3533594608306885,89,487.5,385.0206313131314
23,2.1356093883514404,89,500.27,388.4736125140293
24,2.410351514816284,105,512.49,381.73230851569934
25,3.196803569793701,105,515.03,383.5920706470029
26,8.222162246704102,124,493.32,376.62535958904124
27,13.77004075050354,127,516.65,374.6973387096773
28,20.731194496154785,127,503.58,378.1014506294257
29,52.60421395301819,139,502.41,374.88119877785823
30,94.94359683990479,139,521.51,378.7757242990656

