Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.006655693054199219, 0, 318.15, 318.15000000000003 
10, 0.026242733001708984, 20, 410.8, 374.55611318407955 
20, 0.026309490203857422, 23, 422.94, 408.8908928571429 
30, 0.03901219367980957, 38, 422.46, 411.31986220472436 
40, 0.05450129508972168, 52, 423.04, 412.3706285988487 
50, 0.06404328346252441, 66, 422.32, 414.161991301059 
60, 0.07538104057312012, 76, 425.14, 414.34437582128777 
70, 0.08360576629638672, 90, 426.3, 415.0291967258603 
80, 0.09320688247680664, 99, 424.52, 415.2342797679113 
90, 0.10755228996276855, 115, 425.42, 415.379661164205 
100, 0.12337470054626465, 134, 424.83, 415.05929343773283 
110, 0.1472034454345703, 151, 427.93, 414.8562036730643 
120, 0.16247200965881348, 167, 425.13, 415.17170780969514 
130, 0.20002365112304688, 178, 427.94, 415.7006358787196 
140, 0.185502290725708, 190, 427.44, 415.9917037085749 
150, 0.20077085494995117, 207, 428.41, 415.88113109608906 
160, 0.21498870849609375, 218, 426.61, 416.1490113480052 
170, 0.23575806617736816, 230, 427.07, 416.44711429813157 
180, 0.23207879066467285, 242, 429.86, 416.6253381866994 
190, 0.24783730506896973, 258, 429.94, 416.89248837659835 
200, 0.27032923698425293, 274, 427.88, 416.7614351514045 
210, 0.2779500484466553, 285, 427.76, 416.7486631883544 
220, 0.29240918159484863, 302, 428.69, 416.96996979477 
230, 0.31522703170776367, 318, 430.79, 417.0876697579377 
240, 0.3473548889160156, 332, 430.79, 417.17120106895493 
250, 0.384615421295166, 346, 429.2, 417.0558931667151 
260, 0.39360713958740234, 361, 429.96, 417.0605656327887 
270, 0.42206645011901855, 372, 428.48, 417.1992942085469 
280, 0.40734028816223145, 389, 430.22, 417.1062496787463 
290, 0.4337761402130127, 402, 428.48, 417.0105489927876 
300, 0.4595663547515869, 414, 428.48, 416.99854322627414 
310, 0.44045281410217285, 427, 428.81, 417.1276811636616 
320, 0.48383283615112305, 446, 428.67, 417.00725734140434 
330, 0.5413057804107666, 462, 428.66, 416.94474924258793 
340, 0.5221848487854004, 478, 428.39, 416.8976367391762 
350, 0.5258712768554688, 488, 430.34, 416.8573499282927 
360, 0.5130679607391357, 499, 428.58, 416.83829868763723 
370, 0.6464366912841797, 514, 429.41, 416.7261067885634 
380, 0.6010100841522217, 526, 428.36, 416.7102340334544 
390, 0.5810604095458984, 543, 428.81, 416.7073665070888 
400, 0.6195902824401855, 559, 429.69, 416.723017349311 
410, 0.6093027591705322, 572, 429.69, 416.74273072889264 
420, 0.7607975006103516, 588, 430.13, 416.7209896276139 
430, 0.7896857261657715, 595, 429.8, 416.8220509158117 
440, 0.7480449676513672, 611, 429.18, 416.63594010800176 
450, 0.769068717956543, 625, 429.18, 416.6958256678927 
460, 0.7358922958374023, 637, 429.54, 416.60573575576865 
470, 0.7499322891235352, 648, 428.92, 416.6877677056017 
480, 0.7298586368560791, 658, 431.11, 416.7428489211363 
490, 0.7903211116790771, 672, 431.23, 416.79370127213144 
500, 0.8060381412506104, 690, 428.5, 416.8641955875964 
510, 0.7926669120788574, 703, 431.25, 416.84689428957415 
520, 0.7895548343658447, 715, 427.93, 416.9594194867845 
530, 0.8616819381713867, 732, 428.53, 416.94741770249937 
540, 0.8381032943725586, 745, 429.34, 416.98715642195623 
550, 0.8582930564880371, 758, 428.83, 417.06383475135203 
560, 0.9028060436248779, 768, 428.37, 417.0401531376132 
570, 0.9121842384338379, 783, 430.17, 417.00592884050616 
580, 1.0041148662567139, 795, 429.08, 417.0218871840023 
590, 1.10888671875, 808, 430.18, 416.9010436517758 
600, 1.0058560371398926, 822, 429.2, 416.98234749422295 
610, 1.0210015773773193, 832, 430.32, 416.9725147217888 
620, 1.0920071601867676, 853, 428.52, 417.0297322998479 
630, 1.1279993057250977, 871, 430.12, 417.1886847089893 
640, 1.138270616531372, 884, 432.05, 417.1655439147148 
650, 1.1506249904632568, 897, 429.82, 417.13104517333545 
660, 1.0990216732025146, 910, 429.82, 417.1474884628069 
670, 1.1229186058044434, 923, 430.07, 417.1836415339614 
680, 1.1658885478973389, 938, 430.76, 417.32564865153006 
690, 1.2338626384735107, 951, 428.88, 417.3297013983805 
700, 1.2049524784088135, 965, 430.12, 417.2694295927892 
710, 1.22601318359375, 976, 429.54, 417.2342427773788 
720, 1.2356386184692383, 988, 430.05, 417.27608756704785 
730, 1.2656798362731934, 1004, 431.14, 417.25809966636837 
740, 1.4367444515228271, 1018, 431.91, 417.1743342991861 
750, 1.299668550491333, 1034, 430.21, 417.1778441398315 
760, 1.3275725841522217, 1048, 430.41, 417.23157129567835 
770, 1.329016923904419, 1063, 432.47, 417.17365064434193 
780, 1.3830780982971191, 1081, 430.29, 417.2728910369069 
790, 1.4014053344726562, 1094, 431.69, 417.22386504889744 
800, 1.4861090183258057, 1104, 431.69, 417.22289692962454 
810, 1.522395133972168, 1116, 430.41, 417.21710733805384 
820, 1.57558012008667, 1128, 430.41, 417.2588715539406 
830, 1.567497968673706, 1139, 430.54, 417.2576018347829 
840, 1.5234708786010742, 1147, 431.12, 417.27377767849356 
850, 1.598822832107544, 1157, 430.54, 417.2418644672034 
860, 1.5582833290100098, 1171, 432.06, 417.1803583169682 
870, 1.5926849842071533, 1184, 428.48, 417.1317482687279 
880, 1.6639389991760254, 1200, 430.33, 417.27719450462496 
890, 1.7486493587493896, 1211, 430.67, 417.2680092477919 
900, 1.7649178504943848, 1223, 432.22, 417.21604897391865 
910, 1.7694158554077148, 1235, 432.58, 417.1993926605129 
920, 1.807577133178711, 1247, 432.58, 417.1564693087965 
930, 1.7308497428894043, 1264, 429.12, 417.17609663001235 
940, 1.8294341564178467, 1276, 430.21, 417.1546114136833 
950, 1.8563427925109863, 1291, 430.2, 417.15970054604503 
960, 1.8616232872009277, 1304, 432.18, 417.11302056974273 
970, 1.9067227840423584, 1319, 431.69, 417.1330177772721 
980, 1.9278874397277832, 1329, 431.69, 417.11378188247687 
990, 2.0408363342285156, 1340, 430.2, 417.16897899410446 
1000, 2.005908966064453, 1346, 430.83, 417.21117598989736 
