Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.0061397552490234375, 0, 318.15, 318.15000000000003 
10, 0.023645639419555664, 20, 405.49, 374.51019278606975 
20, 0.028334856033325195, 26, 412.21, 398.4675814176244 
30, 0.04023241996765137, 43, 413.94, 400.4677175174014 
40, 0.058661699295043945, 59, 417.14, 401.205437817259 
50, 0.0742940902709961, 75, 415.41, 402.6877296937415 
60, 0.08004403114318848, 87, 415.76, 402.4112313432838 
70, 0.09798455238342285, 103, 418.53, 403.0256437924347 
80, 0.10472583770751953, 114, 417.05, 402.8358720420684 
90, 0.12180757522583008, 131, 417.6, 403.61157513348587 
100, 0.1407327651977539, 153, 419.5, 403.19770901371635 
110, 0.16148734092712402, 172, 422.29, 403.16539511911685 
120, 0.18456745147705078, 191, 419.38, 403.22599489795977 
130, 0.18901538848876953, 204, 420.25, 403.54947146006873 
140, 0.20016050338745117, 217, 421.53, 403.99709926301284 
150, 0.22523736953735352, 236, 419.73, 404.0018376747139 
160, 0.23843836784362793, 249, 422.28, 404.13491870734646 
170, 0.2508976459503174, 263, 422.55, 404.353324781452 
180, 0.2563774585723877, 276, 421.31, 404.64054916696944 
190, 0.31289124488830566, 295, 421.89, 404.69842638088863 
200, 0.31867504119873047, 313, 422.91, 404.6503792717981 
210, 0.31992030143737793, 325, 425.83, 404.73711434943164 
220, 0.36194396018981934, 345, 421.7, 404.85639705882363 
230, 0.362546443939209, 363, 422.73, 404.97902196364646 
240, 0.39024949073791504, 380, 424.28, 404.89332412522987 
250, 0.41683077812194824, 396, 424.28, 404.80006437768236 
260, 0.43015456199645996, 412, 423.76, 404.9610761950978 
270, 0.4417281150817871, 425, 421.34, 405.0457565866848 
280, 0.4788343906402588, 445, 421.42, 404.8912660076378 
290, 0.5002882480621338, 460, 422.46, 404.7661614322978 
300, 0.48319530487060547, 473, 421.25, 404.85629359543486 
310, 0.5368959903717041, 488, 422.7, 404.9425973161238 
320, 0.5487303733825684, 510, 422.1, 404.8135218584583 
330, 0.5796411037445068, 528, 424.15, 404.7973835447828 
340, 0.5969588756561279, 546, 422.58, 404.77386467679884 
350, 0.6887469291687012, 558, 421.78, 404.68786821358117 
360, 0.5831787586212158, 571, 421.43, 404.61731789529017 
370, 0.6677477359771729, 588, 421.43, 404.54300374085966 
380, 0.6879734992980957, 601, 423.87, 404.609446431542 
390, 0.6869480609893799, 620, 424.16, 404.6242396387689 
400, 0.7519416809082031, 639, 423.05, 404.58980910655464 
410, 0.7213737964630127, 653, 424.71, 404.69260603276655 
420, 0.8011434078216553, 672, 422.91, 404.59822459455404 
430, 0.8334426879882812, 680, 424.81, 404.6968157256275 
440, 0.8191328048706055, 698, 424.14, 404.52943006016426 
450, 0.8253176212310791, 714, 424.14, 404.59106620221263 
