Nr tasks 1, Time 0.018385887145996094, Makespan 15, Max Temp 382.29, Avg Temp 345.3306291390723 
Nr tasks 2, Time 0.02306985855102539, Makespan 15, Max Temp 402.79, Avg Temp 351.8976572847682 
Nr tasks 3, Time 0.023740291595458984, Makespan 19, Max Temp 445.39, Avg Temp 371.225752617801 
Nr tasks 4, Time 0.023602008819580078, Makespan 19, Max Temp 452.73, Avg Temp 375.74018324607334 
Nr tasks 5, Time 0.02730417251586914, Makespan 19, Max Temp 464.03, Avg Temp 393.13676047120424 
Nr tasks 6, Time 0.029378652572631836, Makespan 19, Max Temp 467.52, Avg Temp 394.8697709424084 
Nr tasks 7, Time 0.03057241439819336, Makespan 19, Max Temp 462.1, Avg Temp 396.02595549738214 
Nr tasks 8, Time 0.05060434341430664, Makespan 24, Max Temp 471.18, Avg Temp 401.40323132780094 
Nr tasks 9, Time 0.06801605224609375, Makespan 24, Max Temp 487.66, Avg Temp 421.86550311203325 
Nr tasks 10, Time 0.09399294853210449, Makespan 30, Max Temp 468.09, Avg Temp 404.2145390365449 
Nr tasks 11, Time 0.1847834587097168, Makespan 31, Max Temp 485.91, Avg Temp 405.68909967845656 
Nr tasks 12, Time 0.11609554290771484, Makespan 31, Max Temp 504.13, Avg Temp 413.61553858520887 
Nr tasks 13, Time 0.1732776165008545, Makespan 49, Max Temp 498.88, Avg Temp 389.31986507128283 
Nr tasks 14, Time 0.5768177509307861, Makespan 52, Max Temp 485.43, Avg Temp 386.0129270633399 
Nr tasks 15, Time 0.6024081707000732, Makespan 55, Max Temp 477.87, Avg Temp 384.44866833030864 
Nr tasks 16, Time 0.8451814651489258, Makespan 55, Max Temp 477.02, Avg Temp 384.5298366606169 
Nr tasks 17, Time 0.8384349346160889, Makespan 55, Max Temp 492.44, Avg Temp 394.0056147912885 
Nr tasks 18, Time 0.6289272308349609, Makespan 65, Max Temp 473.18, Avg Temp 385.7286616743473 
Nr tasks 19, Time 1.2253916263580322, Makespan 65, Max Temp 485.87, Avg Temp 388.1040207373271 
Nr tasks 20, Time 0.9768311977386475, Makespan 72, Max Temp 480.67, Avg Temp 387.38895977808585 
Nr tasks 21, Time 1.495276689529419, Makespan 89, Max Temp 494.57, Avg Temp 376.7003942199776 
Nr tasks 22, Time 1.3533594608306885, Makespan 89, Max Temp 487.5, Avg Temp 385.0206313131314 
Nr tasks 23, Time 2.1356093883514404, Makespan 89, Max Temp 500.27, Avg Temp 388.4736125140293 
Nr tasks 24, Time 2.410351514816284, Makespan 105, Max Temp 512.49, Avg Temp 381.73230851569934 
Nr tasks 25, Time 3.196803569793701, Makespan 105, Max Temp 515.03, Avg Temp 383.5920706470029 
Nr tasks 26, Time 8.222162246704102, Makespan 124, Max Temp 493.32, Avg Temp 376.62535958904124 
Nr tasks 27, Time 13.77004075050354, Makespan 127, Max Temp 516.65, Avg Temp 374.6973387096773 
Nr tasks 28, Time 20.731194496154785, Makespan 127, Max Temp 503.58, Avg Temp 378.1014506294257 
Nr tasks 29, Time 52.60421395301819, Makespan 139, Max Temp 502.41, Avg Temp 374.88119877785823 
Nr tasks 30, Time 94.94359683990479, Makespan 139, Max Temp 521.51, Avg Temp 378.7757242990656 
