Nr tasks 1, Time 0.0007100105285644531, Makespan 15, Max Temp 346.84, Top 1 percent highs 346.8400000000001 
Nr tasks 2, Time 0.0007274150848388672, Makespan 15, Max Temp 351.37, Top 1 percent highs 350.5 
Nr tasks 3, Time 0.002555370330810547, Makespan 34, Max Temp 350.7, Top 1 percent highs 348.65999999999997 
Nr tasks 4, Time 0.0028066635131835938, Makespan 34, Max Temp 355.48, Top 1 percent highs 353.03407407407406 
Nr tasks 5, Time 0.00467228889465332, Makespan 34, Max Temp 371.11, Top 1 percent highs 368.86481481481485 
Nr tasks 6, Time 0.004895210266113281, Makespan 34, Max Temp 375.5, Top 1 percent highs 372.02444444444444 
Nr tasks 7, Time 0.005348920822143555, Makespan 35, Max Temp 375.55, Top 1 percent highs 371.9575 
Nr tasks 8, Time 0.011561393737792969, Makespan 55, Max Temp 379.1, Top 1 percent highs 379.0170454545454 
Nr tasks 9, Time 0.020134449005126953, Makespan 55, Max Temp 397.12, Top 1 percent highs 396.93477272727284 
Nr tasks 10, Time 0.020893096923828125, Makespan 55, Max Temp 397.13, Top 1 percent highs 396.93954545454545 
Nr tasks 11, Time 0.02691507339477539, Makespan 55, Max Temp 397.13, Top 1 percent highs 396.94545454545454 
Nr tasks 12, Time 0.02788686752319336, Makespan 55, Max Temp 397.23, Top 1 percent highs 397.0609090909091 
Nr tasks 13, Time 0.030694961547851562, Makespan 55, Max Temp 421.3, Top 1 percent highs 417.64954545454543 
Nr tasks 14, Time 0.034662723541259766, Makespan 55, Max Temp 421.8, Top 1 percent highs 418.07386363636357 
Nr tasks 15, Time 0.04040956497192383, Makespan 55, Max Temp 424.28, Top 1 percent highs 422.1161363636365 
Nr tasks 16, Time 0.04605364799499512, Makespan 55, Max Temp 425.11, Top 1 percent highs 422.99386363636364 
Nr tasks 17, Time 0.05125164985656738, Makespan 55, Max Temp 427.32, Top 1 percent highs 426.2702272727274 
Nr tasks 18, Time 0.056098222732543945, Makespan 57, Max Temp 427.03, Top 1 percent highs 426.11022222222215 
Nr tasks 19, Time 0.06556820869445801, Makespan 75, Max Temp 426.17, Top 1 percent highs 425.70000000000005 
Nr tasks 20, Time 0.07542133331298828, Makespan 85, Max Temp 426.16, Top 1 percent highs 425.6276470588236 
Nr tasks 21, Time 0.09125995635986328, Makespan 97, Max Temp 426.16, Top 1 percent highs 425.54272727272723 
Nr tasks 22, Time 0.09579277038574219, Makespan 97, Max Temp 427.27, Top 1 percent highs 425.7688311688311 
Nr tasks 23, Time 0.1114199161529541, Makespan 97, Max Temp 428.26, Top 1 percent highs 426.0380519480519 
Nr tasks 24, Time 0.1104886531829834, Makespan 97, Max Temp 428.33, Top 1 percent highs 426.06025974025965 
Nr tasks 25, Time 0.1181190013885498, Makespan 97, Max Temp 429.37, Top 1 percent highs 426.83532467532467 
Nr tasks 26, Time 0.126906156539917, Makespan 97, Max Temp 431.62, Top 1 percent highs 427.76727272727265 
Nr tasks 27, Time 0.14948487281799316, Makespan 97, Max Temp 432.2, Top 1 percent highs 428.3340259740258 
Nr tasks 28, Time 0.15347075462341309, Makespan 97, Max Temp 432.28, Top 1 percent highs 429.6519480519481 
Nr tasks 29, Time 0.16424250602722168, Makespan 97, Max Temp 432.43, Top 1 percent highs 429.81597402597407 
Nr tasks 30, Time 0.17513132095336914, Makespan 97, Max Temp 432.78, Top 1 percent highs 430.1885714285714 
Nr tasks 31, Time 0.18039941787719727, Makespan 97, Max Temp 432.92, Top 1 percent highs 430.3475324675325 
Nr tasks 32, Time 0.1994037628173828, Makespan 97, Max Temp 436.9, Top 1 percent highs 434.6253246753245 
Nr tasks 33, Time 0.2040853500366211, Makespan 97, Max Temp 436.92, Top 1 percent highs 434.6510389610388 
Nr tasks 34, Time 0.19873857498168945, Makespan 97, Max Temp 437.05, Top 1 percent highs 434.78766233766237 
Nr tasks 35, Time 0.21304011344909668, Makespan 102, Max Temp 436.85, Top 1 percent highs 434.4432098765434 
Nr tasks 36, Time 0.2346937656402588, Makespan 117, Max Temp 436.22, Top 1 percent highs 433.3421505376344 
Nr tasks 37, Time 0.2595505714416504, Makespan 131, Max Temp 435.87, Top 1 percent highs 432.60480769230765 
Nr tasks 38, Time 0.2797987461090088, Makespan 131, Max Temp 437.1, Top 1 percent highs 433.7374038461538 
Nr tasks 39, Time 0.296417236328125, Makespan 131, Max Temp 437.54, Top 1 percent highs 434.1979807692308 
Nr tasks 40, Time 0.3110649585723877, Makespan 131, Max Temp 437.61, Top 1 percent highs 434.303076923077 
Nr tasks 41, Time 0.3487513065338135, Makespan 131, Max Temp 437.68, Top 1 percent highs 434.40423076923094 
Nr tasks 42, Time 0.3969135284423828, Makespan 150, Max Temp 437.44, Top 1 percent highs 433.55783333333346 
Nr tasks 43, Time 0.42782139778137207, Makespan 150, Max Temp 437.6, Top 1 percent highs 433.8006666666667 
Nr tasks 44, Time 0.4476761817932129, Makespan 150, Max Temp 437.77, Top 1 percent highs 434.05258333333353 
Nr tasks 45, Time 0.4706416130065918, Makespan 150, Max Temp 437.97, Top 1 percent highs 434.3478333333334 
Nr tasks 46, Time 0.4692232608795166, Makespan 150, Max Temp 438.0, Top 1 percent highs 434.3871666666666 
Nr tasks 47, Time 0.544295072555542, Makespan 150, Max Temp 438.13, Top 1 percent highs 434.5878333333332 
Nr tasks 48, Time 0.5706748962402344, Makespan 150, Max Temp 438.34, Top 1 percent highs 434.90349999999995 
Nr tasks 49, Time 0.5707266330718994, Makespan 150, Max Temp 438.48, Top 1 percent highs 435.1165833333332 
Nr tasks 50, Time 0.593376874923706, Makespan 150, Max Temp 438.53, Top 1 percent highs 435.1939166666667 
Nr tasks 51, Time 0.61488938331604, Makespan 150, Max Temp 438.6, Top 1 percent highs 435.30174999999986 
Nr tasks 52, Time 0.6660802364349365, Makespan 164, Max Temp 438.29, Top 1 percent highs 434.5253435114504 
Nr tasks 53, Time 0.7192203998565674, Makespan 164, Max Temp 438.38, Top 1 percent highs 434.65893129771 
Nr tasks 54, Time 0.7529544830322266, Makespan 180, Max Temp 438.14, Top 1 percent highs 433.94319444444454 
Nr tasks 55, Time 0.8557553291320801, Makespan 180, Max Temp 438.2, Top 1 percent highs 434.0428472222219 
Nr tasks 56, Time 0.9013113975524902, Makespan 180, Max Temp 438.25, Top 1 percent highs 434.12805555555565 
Nr tasks 57, Time 0.8965320587158203, Makespan 180, Max Temp 438.33, Top 1 percent highs 434.2494444444444 
Nr tasks 58, Time 0.9638152122497559, Makespan 180, Max Temp 438.38, Top 1 percent highs 434.3269444444446 
Nr tasks 59, Time 0.9339690208435059, Makespan 180, Max Temp 438.49, Top 1 percent highs 434.5152777777779 
Nr tasks 60, Time 0.9559261798858643, Makespan 180, Max Temp 438.5, Top 1 percent highs 434.5359722222222 
Nr tasks 61, Time 0.9974031448364258, Makespan 180, Max Temp 438.59, Top 1 percent highs 434.6774305555553 
Nr tasks 62, Time 1.017857551574707, Makespan 180, Max Temp 438.6, Top 1 percent highs 434.7022916666667 
Nr tasks 63, Time 1.0051145553588867, Makespan 180, Max Temp 438.62, Top 1 percent highs 434.7239583333333 
Nr tasks 64, Time 1.1002743244171143, Makespan 197, Max Temp 438.29, Top 1 percent highs 433.894076433121 
Nr tasks 65, Time 1.1244683265686035, Makespan 208, Max Temp 438.14, Top 1 percent highs 433.486626506024 
Nr tasks 66, Time 1.2200031280517578, Makespan 208, Max Temp 438.19, Top 1 percent highs 433.56114457831313 
Nr tasks 67, Time 1.2993834018707275, Makespan 227, Max Temp 437.96, Top 1 percent highs 432.9239779005524 
Nr tasks 68, Time 1.3178277015686035, Makespan 227, Max Temp 437.98, Top 1 percent highs 432.9596685082875 
Nr tasks 69, Time 1.3436949253082275, Makespan 227, Max Temp 438.01, Top 1 percent highs 432.9956906077347 
Nr tasks 70, Time 1.428873062133789, Makespan 227, Max Temp 438.07, Top 1 percent highs 433.0867955801108 
Nr tasks 71, Time 1.5118293762207031, Makespan 227, Max Temp 438.2, Top 1 percent highs 433.2936464088397 
Nr tasks 72, Time 1.5087828636169434, Makespan 227, Max Temp 438.26, Top 1 percent highs 433.3828176795579 
