Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.06411290168762207,15,343.92,329.9401241721853
2,0.0191342830657959,15,349.43,330.74386589403974
3,0.022217750549316406,19,366.85,336.75292539267
4,0.0247037410736084,19,367.34,338.3216099476439
5,0.02291727066040039,19,377.45,350.19475130890055
6,0.022232770919799805,19,389.03,350.65208115183253
7,0.022760629653930664,19,389.35,351.5865314136126
8,0.024800777435302734,20,441.06,379.38991915422883
9,0.027223825454711914,20,447.66,406.273184079602
10,0.02659296989440918,20,448.4,408.92579601990053
11,0.025681257247924805,20,449.07,412.73199004975123
12,0.028397083282470703,20,431.06,413.67810945273646
13,0.02538752555847168,20,475.48,429.77557213930345
14,0.02546834945678711,20,470.59,434.3223445273633
15,0.028931856155395508,20,495.7,442.2128420398011
16,0.030307292938232422,20,496.36,451.0463246268656
17,0.03599262237548828,27,515.64,441.6194880073801
18,0.03583526611328125,27,517.05,442.02120387453886
19,0.04114699363708496,30,477.8,435.7394102990034
20,0.041665077209472656,30,503.37,444.59771594684383
21,0.042168617248535156,30,489.57,452.1687956810631
22,0.0414881706237793,30,500.83,455.14509966777405
23,0.04064178466796875,31,509.94,464.9569131832797
24,0.04308319091796875,31,520.36,466.8202572347268
25,0.04505157470703125,31,514.48,466.39487942122184
26,0.07512235641479492,32,521.44,465.77213395638637
27,0.050922393798828125,34,527.67,467.88798020527855
28,0.04425811767578125,35,512.88,466.439326923077
29,0.04591107368469238,35,514.77,468.5498967236467
30,0.05661331415,37,525.52,464.896465633423
31,1.1322662830352783,38,520.21,466.96872047244085
32,0.05524873733520508,39,525.98,465.20633951406654
33,0.05418682098388672,39,511.33,465.33678388746813
34,0.05084419250488281,39,517.81,467.5194629156012
35,0.04835009574890137,40,528.86,466.1033291770574

