Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.00754237174987793, 0, 318.15, 318.14999999999986 
10, 0.05286884307861328, 20, 400.19, 358.2858890731527 
20, 0.04709601402282715, 20, 471.68, 394.51306062281185 
30, 0.04869961738586426, 20, 551.48, 447.7471512806339 
40, 0.049500226974487305, 20, 574.66, 495.5384908789386 
50, 0.056963443756103516, 21, 591.3, 530.7348183254345 
60, 0.0609898567199707, 24, 595.8, 532.6393760565544 
70, 0.0661776065826416, 27, 595.84, 542.2336668033348 
80, 0.07221436500549316, 30, 599.02, 541.4182244370617 
90, 0.08544540405273438, 37, 603.19, 531.9796016771487 
100, 0.09568428993225098, 40, 591.03, 542.8460284474002 
110, 0.1044161319732666, 45, 596.94, 542.8942366757001 
120, 0.11408662796020508, 51, 597.26, 540.0064100891499 
130, 0.12023091316223145, 54, 604.97, 542.2377243787228 
140, 0.13203811645507812, 57, 608.49, 544.6967321787638 
150, 0.14359426498413086, 62, 599.59, 544.6623128764836 
160, 0.1495504379272461, 65, 598.32, 545.8564971269273 
170, 0.15605878829956055, 69, 601.66, 545.7696371335153 
180, 0.1579132080078125, 72, 604.39, 547.3192464170135 
190, 0.16752314567565918, 77, 606.82, 547.3912196762263 
200, 0.1852567195892334, 82, 602.87, 546.768730545405 
210, 0.18976783752441406, 85, 608.34, 547.4235805370588 
220, 0.19958829879760742, 90, 607.22, 547.667318617174 
230, 0.21303534507751465, 95, 601.36, 547.8797441289871 
240, 0.22660422325134277, 99, 605.17, 548.1241174272153 
250, 0.22879576683044434, 103, 610.2, 548.199583647663 
260, 0.2430274486541748, 108, 599.89, 547.3330057902493 
270, 0.2486262321472168, 111, 609.38, 548.0653715371535 
280, 0.2579665184020996, 116, 602.21, 547.8661176508119 
290, 0.27629542350769043, 120, 599.56, 547.4276741604218 
300, 0.2826235294342041, 123, 609.72, 548.3290411288623 
310, 0.2827756404876709, 127, 606.28, 548.33451904304 
320, 0.3085944652557373, 133, 609.76, 547.720194507054 
330, 0.316058874130249, 137, 605.5, 548.5286119890861 
340, 0.3286466598510742, 142, 605.29, 548.0941666015065 
350, 0.33211183547973633, 145, 607.65, 548.0211866656456 
360, 0.344282865524292, 148, 604.81, 548.2829644634508 
370, 0.35243701934814453, 153, 601.2, 547.5192628879694 
380, 0.35984325408935547, 156, 604.45, 548.0175426483497 
390, 0.3712589740753174, 161, 601.79, 547.9138193438631 
400, 0.3880760669708252, 166, 604.68, 547.859261712043 
410, 0.3835723400115967, 170, 607.3, 547.7762523134538 
420, 0.42096543312072754, 174, 604.77, 548.14061224924 
430, 0.4029567241668701, 177, 604.61, 547.7164506347114 
440, 0.4190046787261963, 181, 605.75, 547.7074299036752 
450, 0.43929243087768555, 186, 607.91, 547.3252289688937 
460, 0.4353797435760498, 189, 606.38, 547.5817786003886 
470, 0.476470947265625, 192, 612.23, 547.97285846492 
480, 0.47862768173217773, 195, 606.14, 548.0285904664272 
490, 0.47374963760375977, 199, 600.36, 548.1996688803317 
500, 0.49300479888916016, 205, 604.81, 548.0739039673509 
510, 0.5241978168487549, 209, 603.4, 547.9214520785731 
520, 0.5123350620269775, 212, 605.54, 548.4839651107968 
530, 0.5521962642669678, 217, 612.25, 548.476027261716 
540, 0.5386514663696289, 221, 606.02, 548.5842109318725 
550, 0.5268046855926514, 225, 606.68, 548.6357725784425 
560, 0.5499303340911865, 228, 603.71, 548.553589718609 
570, 0.5700972080230713, 232, 599.77, 548.6250134839707 
580, 0.5753285884857178, 236, 605.33, 548.42114703437 
590, 0.5861649513244629, 240, 606.04, 548.3072755179167 
600, 0.5864739418029785, 244, 604.39, 548.432368944118 
610, 0.5956993103027344, 247, 604.39, 548.3700956278011 
620, 0.6114027500152588, 253, 605.79, 548.8154427323414 
630, 0.6279587745666504, 259, 606.45, 548.6625079691812 
640, 0.6289122104644775, 262, 606.24, 549.1358798592565 
650, 0.6372642517089844, 266, 605.29, 548.9186648015923 
660, 0.6585571765899658, 270, 603.32, 548.9302483305221 
670, 0.6837916374206543, 274, 605.17, 548.8684093396571 
680, 0.6722848415374756, 278, 608.19, 549.4659660127592 
690, 0.6826169490814209, 282, 606.54, 549.4909627528986 
700, 0.724332332611084, 286, 603.39, 549.3007435887474 
710, 0.708498477935791, 289, 606.35, 549.4007470182049 
720, 0.7232024669647217, 293, 606.17, 549.2273077068877 
730, 0.7800712585449219, 298, 604.02, 549.1576990072933 
740, 0.7791826725006104, 302, 608.8, 548.965765689556 
750, 0.7572116851806641, 307, 605.88, 548.8806967208174 
760, 0.7852816581726074, 311, 604.42, 549.0450026786667 
770, 0.7868688106536865, 315, 607.25, 549.1538208916622 
780, 0.8229010105133057, 321, 606.32, 548.9809078745517 
790, 0.800140380859375, 325, 607.6, 548.9301790901944 
800, 0.8219902515411377, 328, 607.32, 548.895900640049 
810, 0.8663983345031738, 331, 604.3, 549.0443359396851 
820, 0.8302624225616455, 334, 604.75, 549.4116533085014 
830, 0.8451523780822754, 338, 606.21, 549.0929676733813 
840, 0.851226806640625, 340, 604.82, 549.2224909884894 
850, 0.8764963150024414, 343, 601.75, 549.1786817362398 
860, 0.8866677284240723, 347, 607.31, 549.1956385714442 
870, 0.907515287399292, 351, 607.44, 548.9655446902326 
880, 0.9492206573486328, 356, 606.26, 549.100204686574 
890, 0.9041604995727539, 359, 603.12, 549.1958016440268 
900, 0.9463114738464355, 363, 612.79, 549.0003401776883 
910, 0.9324047565460205, 366, 602.93, 549.1210853136664 
920, 0.952613115310669, 370, 605.34, 549.0027372982277 
930, 0.9865818023681641, 375, 605.63, 548.9215979936223 
940, 0.9836714267730713, 378, 604.24, 549.0941006200591 
950, 1.0047202110290527, 383, 608.13, 548.8953435424463 
960, 1.0182275772094727, 387, 605.44, 548.6464758843068 
970, 1.0214874744415283, 391, 607.48, 549.035375626201 
980, 1.0128238201141357, 394, 605.53, 548.9526256731232 
990, 1.0319693088531494, 397, 607.56, 549.1248971711578 
1000, 1.0695133209228516, 399, 607.56, 549.198841188972 
