Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,1.1391329765319824,15,371.47,334.83746136865335
2,0.040216922760009766,15,409.61,340.14522442972776
3,0.04970121383666992,19,427.72,357.469621873182
4,0.05334305763244629,19,435.68,360.840222997867
5,0.056439876556396484,19,439.35,373.8103529183634
6,0.0532228946685791,19,449.38,374.9548322668218
7,0.050295352935791016,19,452.18,375.9946422338569
8,0.06318902969360352,20,460.93,391.6660143725816
9,0.05677390098571777,20,444.99,400.16077022295934
10,0.05487322807312012,20,511.01,409.8326718260549
11,0.060472965240478516,20,540.99,414.9876432651558
12,0.05843305587768555,20,594.52,423.34500829187397
13,0.061072349548339844,20,622.87,446.2897475585037
14,0.062076568603515625,20,621.57,449.52210429334815
15,0.059082746505737305,20,592.58,449.97803758982855
16,0.05996847152709961,20,611.79,451.7417007554818
17,0.06100821495056152,20,639.28,470.10565690068177
18,0.06539344787597656,20,643.06,475.72931269578027
19,0.06515717506408691,20,644.84,491.7998525889074
20,0.06257462501525879,20,710.14,496.54619495117
21,0.06821036338806152,20,744.29,518.0908531416989
22,0.06510543823242188,20,759.93,532.6475732448865
23,0.06704068183898926,20,705.15,543.7923106688778
24,0.06630468368530273,20,750.28,556.7461949511702
25,0.0735926628112793,20,724.1,561.9766832504147
26,0.07152986526489258,20,738.77,580.7793679749401
27,0.06641459465026855,20,793.9,589.1419366132302
28,0.06781792640686035,20,782.16,593.1871789202137
29,0.06881356239318848,20,822.57,604.6578146305509
30,0.06954741477966309,20,826.69,621.0953307536394

