Nr tasks 1, Time 0.004474639892578125, Makespan 15, Max Temp 384.25, Avg Temp 335.5625484424825 
Nr tasks 2, Time 0.00604248046875, Makespan 15, Max Temp 391.26, Avg Temp 339.77652685798387 
Nr tasks 3, Time 0.009016752243041992, Makespan 19, Max Temp 405.03, Avg Temp 356.58775063021136 
Nr tasks 4, Time 0.011885881423950195, Makespan 19, Max Temp 414.69, Avg Temp 355.56360286988564 
Nr tasks 5, Time 0.02999711036682129, Makespan 27, Max Temp 462.22, Avg Temp 353.9172652726527 
Nr tasks 6, Time 0.03348994255065918, Makespan 27, Max Temp 404.01, Avg Temp 355.22041137078037 
Nr tasks 7, Time 0.04435300827026367, Makespan 27, Max Temp 411.63, Avg Temp 355.3705562388958 
Nr tasks 8, Time 0.060137271881103516, Makespan 27, Max Temp 416.89, Avg Temp 369.9924053573869 
Nr tasks 9, Time 0.387650728225708, Makespan 33, Max Temp 442.14, Avg Temp 371.1938681884301 
Nr tasks 10, Time 0.518498420715332, Makespan 33, Max Temp 517.48, Avg Temp 376.75461676177696 
Nr tasks 11, Time 0.714674711227417, Makespan 33, Max Temp 462.05, Avg Temp 372.5257256350004 
Nr tasks 12, Time 7.184290170669556, Makespan 37, Max Temp 467.11, Avg Temp 372.26425975841073 
Nr tasks 13, Time 0.22482967376708984, Makespan 49, Max Temp 476.92, Avg Temp 367.50840989665846 
Nr tasks 14, Time 0.7059731483459473, Makespan 52, Max Temp 419.1, Avg Temp 364.1657922798037 
Nr tasks 15, Time 1.4868178367614746, Makespan 55, Max Temp 457.39, Avg Temp 362.45716475095793 
Nr tasks 16, Time 1.4687793254852295, Makespan 55, Max Temp 427.85, Avg Temp 364.400647307925 
Nr tasks 17, Time 2.8339507579803467, Makespan 55, Max Temp 460.76, Avg Temp 369.88424279088537 
Nr tasks 18, Time 6.816912412643433, Makespan 65, Max Temp 470.03, Avg Temp 363.99021220913704 
Nr tasks 19, Time 11.315776824951172, Makespan 65, Max Temp 462.02, Avg Temp 368.3410838026968 
Nr tasks 20, Time 12.675185680389404, Makespan 72, Max Temp 463.42, Avg Temp 365.2216068218009 
Nr tasks 21, Time 2.9891128540039062, Makespan 89, Max Temp 454.07, Avg Temp 359.8976817558298 
Nr tasks 22, Time 19.649040937423706, Makespan 89, Max Temp 441.85, Avg Temp 363.5989034376687 
Nr tasks 23, Time 17.425644159317017, Makespan 89, Max Temp 441.06, Avg Temp 366.4476817558299 
Nr tasks 24, Time 23.69436287879944, Makespan 105, Max Temp 458.57, Avg Temp 361.8088511822956 
Nr tasks 25, Time 52.83820939064026, Makespan 105, Max Temp 453.48, Avg Temp 363.17116996158865 
Nr tasks 26, Time 61.04364824295044, Makespan 124, Max Temp 497.22, Avg Temp 359.3260268003703 
Nr tasks 27, Time 50.336854457855225, Makespan 127, Max Temp 454.24, Avg Temp 357.99750677506773 
Nr tasks 28, Time 161.13171982765198, Makespan 127, Max Temp 460.88, Avg Temp 360.0918014395197 
Nr tasks 29, Time 102.23643493652344, Makespan 139, Max Temp 469.35, Avg Temp 357.6377841680645 
Nr tasks 30, Time 121.57935857772827, Makespan 139, Max Temp 459.36, Avg Temp 360.765248023005 
