Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
62,6.960550785064697,296,393.49,390.4707259073844
63,7.118779182434082,296,393.49,390.4709011264083
64,7.509168863296509,296,393.49,390.4709136420529
65,7.678154945373535,296,393.49,390.4709136420529
66,7.989141464233398,311,393.49,390.3547318235998
67,8.702440738677979,330,393.49,390.2003254769922
68,8.831117630004883,330,393.49,390.2140067340068
69,9.5753755569458,330,393.49,390.27636363636367
70,10.172588348388672,330,393.49,390.27637485970826
71,9.944095849990845,345,393.49,390.15952738990336
72,10.829996109008789,345,393.49,390.35476906552014
73,10.345481634140015,345,393.49,390.35477980665877
74,11.0750892162323,359,393.49,390.2428792569651
75,11.104683876037598,359,393.49,390.2428895768826
76,11.752125263214111,359,393.49,390.2437977296173
77,12.697520971298218,371,393.49,390.1476223776216
78,12.51023244857788,371,393.49,390.14763236763156
79,12.37550139427185,389,393.49,390.0039809523804
80,12.959091186523438,389,393.49,390.0039809523804
81,13.34321665763855,389,393.49,390.0044190476187
82,14.175278425216675,409,393.49,389.8563858695646
83,14.71379542350769,409,393.49,389.9843206521734
84,14.487107992172241,409,393.49,389.99539855072425
85,15.22701382637024,409,393.49,389.99572463768067
86,15.655811786651611,409,393.49,389.9957971014488
87,16.743342876434326,409,393.49,389.99830615941994
88,16.107624292373657,409,393.49,390.11132246376764
89,16.778268098831177,409,393.49,390.11133152173863
90,17.427560806274414,409,393.49,390.11493659420256
91,17.70506477355957,418,393.49,390.0549024822691
92,17.378087043762207,418,393.49,390.0549024822691
93,18.301746368408203,429,393.49,389.9810449050081
94,18.445838689804077,429,393.49,389.9810449050081
95,17.98996901512146,429,393.49,389.9824611398961
96,19.370352745056152,429,393.49,389.9871502590672
97,19.44970154762268,429,394.82,392.07162348877324
98,19.066431999206543,438,394.82,392.03274957698767
99,19.217660903930664,438,394.82,392.03443316412813
100,19.852235317230225,438,394.82,392.034441624365
120,27.716890573501587,505,396.9,394.20815113719715
140,37.837361335754395,616,396.9,393.99676488274315
160,51.274909257888794,713,396.99,394.12953246753295
180,80.90527868270874,803,396.99,394.6981826568269
200,107.27770757675171,862,396.99,394.9954318865489
220,137.9589648246765,976,396.99,395.7776280834902
240,176.81936860084534,1039,397.04,395.7721212121234
260,215.72278022766113,1134,397.04,395.6508883082968
280,266.5097255706787,1221,397.04,395.5222845873777
300,310.84987592697144,1316,397.04,395.4896312974956
320,379.29085659980774,1385,397.04,395.4087349558706
340,454.6112730503082,1459,397.04,395.41468392993164
360,542.1375570297241,1540,397.04,395.3528980279
380,621.6139793395996,1610,397.08,395.3740855762608
400,704.7624838352203,1711,397.08,395.31352890236167
420,817.8666868209839,1764,397.08,395.3634012177207
440,889.9923017024994,1842,397.08,395.3145405188031
460,981.4087011814117,1912,397.08,395.26968810538705
480,1073.7342295646667,1966,397.08,395.2777581009815
500,1199.500375032425,2054,397.18,395.24668229354717

