Nrtasks,Time,Makespan,MaxTemp
1,0.05246567726135254,15,347.72
2,0.09233570098876953,15,343.57
3,0.1529848575592041,19,346.02
4,0.1840651035308838,19,370.6
5,0.286604642868042,19,375.02
6,0.3294031620025635,19,377.71
7,0.43747735023498535,19,372.67
8,0.8628976345062256,20,392.24
9,5.4926557540893555,20,398.64
10,6.9703662395477295,20,399.53

