Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.004474639892578125,15,384.25,335.5625484424825
2,0.00604248046875,15,391.26,339.77652685798387
3,0.009016752243041992,19,405.03,356.58775063021136
4,0.011885881423950195,19,414.69,355.56360286988564
5,0.02999711036682129,27,462.22,353.9172652726527
6,0.03348994255065918,27,404.01,355.22041137078037
7,0.04435300827026367,27,411.63,355.3705562388958
8,0.060137271881103516,27,416.89,369.9924053573869
9,0.387650728225708,33,442.14,371.1938681884301
10,0.518498420715332,33,517.48,376.75461676177696
11,0.714674711227417,33,462.05,372.5257256350004
12,7.184290170669556,37,467.11,372.26425975841073
13,0.22482967376708984,49,476.92,367.50840989665846
14,0.7059731483459473,52,419.1,364.1657922798037
15,1.4868178367614746,55,457.39,362.45716475095793
16,1.4687793254852295,55,427.85,364.400647307925
17,2.8339507579803467,55,460.76,369.88424279088537
18,6.816912412643433,65,470.03,363.99021220913704
19,11.315776824951172,65,462.02,368.3410838026968
20,12.675185680389404,72,463.42,365.2216068218009
21,2.9891128540039062,89,454.07,359.8976817558298
22,19.649040937423706,89,441.85,363.5989034376687
23,17.425644159317017,89,441.06,366.4476817558299
24,23.69436287879944,105,458.57,361.8088511822956
25,52.83820939064026,105,453.48,363.17116996158865
26,61.04364824295044,124,497.22,359.3260268003703
27,50.336854457855225,127,454.24,357.99750677506773
28,161.13171982765198,127,460.88,360.0918014395197
29,102.23643493652344,139,469.35,357.6377841680645
30,121.57935857772827,139,459.36,360.765248023005

