Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.007592439651489258, 0, 318.15, 318.14999999999986 
10, 0.049750566482543945, 20, 466.85, 382.7319145015663 
20, 0.11196541786193848, 51, 477.26, 371.9997666159311 
30, 0.14901018142700195, 70, 565.7, 375.68635758440314 
40, 0.16331267356872559, 77, 621.21, 381.0459225632897 
50, 0.2854771614074707, 132, 627.38, 370.2743782768387 
60, 0.3090784549713135, 138, 652.62, 377.3637358865021 
70, 0.28754210472106934, 138, 710.98, 385.8970515192964 
80, 0.41028285026550293, 195, 691.42, 375.4695574918848 
90, 0.4400622844696045, 200, 671.08, 378.0741734688213 
100, 0.5173895359039307, 247, 711.31, 373.25966620201837 
110, 0.6265461444854736, 282, 682.41, 371.7209989890639 
120, 0.7159488201141357, 336, 690.69, 368.08489735197844 
130, 0.8237564563751221, 385, 714.47, 366.7638806659164 
140, 0.8881800174713135, 418, 732.87, 366.2651192785704 
150, 1.0147874355316162, 462, 707.94, 365.60718018386274 
160, 1.108698844909668, 513, 734.57, 364.86523268152183 
170, 1.2193121910095215, 538, 714.11, 365.30432936188373 
180, 1.248065710067749, 567, 727.5, 365.09897829764145 
190, 1.26932692527771, 578, 706.3, 366.4010222504115 
200, 1.405928611755371, 610, 744.59, 366.5795641273144 
210, 1.502828598022461, 672, 745.43, 365.7811060413181 
220, 1.6796655654907227, 735, 771.99, 364.85605732654176 
230, 1.6663744449615479, 739, 733.48, 365.79336966380544 
240, 1.7840349674224854, 763, 770.59, 366.63973131039563 
250, 1.8894109725952148, 807, 751.95, 366.43152319461063 
260, 1.8752741813659668, 816, 753.29, 367.859858677449 
270, 1.9634099006652832, 843, 765.03, 368.0431990405777 
280, 1.9687421321868896, 843, 760.4, 369.8801649556091 
290, 2.0505101680755615, 870, 758.56, 369.8989259216686 
300, 2.2247753143310547, 929, 788.21, 368.9633778606931 
310, 2.3175132274627686, 944, 751.65, 369.5725649746767 
320, 2.349785804748535, 976, 748.14, 369.12703980694147 
330, 2.4356679916381836, 1006, 737.96, 369.08952132731105 
340, 2.508666753768921, 1016, 735.34, 370.2889284008936 
350, 2.709766387939453, 1089, 739.32, 368.576545839752 
360, 2.7210896015167236, 1098, 767.6, 369.4694075288293 
370, 2.7765631675720215, 1118, 763.47, 369.93879541020294 
380, 2.826139450073242, 1118, 775.39, 371.3827306243725 
390, 2.8800082206726074, 1136, 742.67, 372.00130465823645 
