Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
1,0.001203775405883789,15,347.72,347.71999999999986
2,0.027074813842773438,15,352.15,349.9715
3,0.05398225784301758,34,351.48,348.3889130434778
4,0.11948466300964355,34,355.94,350.68271739130444
5,0.18304777145385742,34,372.12,371.80804347826097
6,0.22740578651428223,34,375.93,372.25913043478255
7,0.27309179306030273,34,378.3,373.3029347826086
8,0.3374183177947998,34,390.37,389.9840217391302
9,0.35910987854003906,34,394.98,394.7596739130434
10,0.4003629684448242,34,395.26,395.13250000000005
11,0.4139420986175537,34,395.93,395.8288043478262
12,0.4352753162384033,34,395.97,395.8647826086955
13,0.46385860443115234,50,395.49,395.39562962962964
14,0.4950401782989502,50,399.17,396.97555555555596
15,0.548015832901001,50,399.21,397.0517037037032
16,0.5989162921905518,50,399.27,397.2519999999998
17,0.6407825946807861,50,399.43,397.6749629629628
18,0.6473724842071533,50,399.67,398.13103703703723
19,0.6867861747741699,68,399.46,397.23224043715817
20,0.7505712509155273,68,399.52,397.64950819672106
21,0.7804884910583496,68,399.57,398.9404371584694
22,0.8428640365600586,68,401.55,399.8308743169399
23,0.8886659145355225,83,401.54,399.26008928571446
24,0.8925809860229492,83,401.54,399.2619642857145
25,0.9984664916992188,83,401.55,399.31446428571405
26,1.0341460704803467,83,401.55,399.38812500000046
27,1.0706095695495605,99,401.54,398.9353932584269
28,1.1545372009277344,99,401.58,399.55719101123566
29,1.1856400966644287,99,401.58,399.6583146067416
30,1.2724745273590088,99,401.58,400.15490636704055
31,1.3289580345153809,99,401.58,400.6380898876401
32,1.3806841373443604,99,401.85,400.708838951311
33,1.4504408836364746,99,401.86,400.7497378277152
34,1.4755194187164307,99,401.86,400.7541947565544
35,1.5241096019744873,99,401.86,400.7581273408234
36,1.5865294933319092,114,401.85,400.64266233766284
37,1.6954398155212402,114,401.86,400.65042207792226
38,1.7530653476715088,114,402.0,400.6833116883114
39,1.8521032333374023,114,402.0,400.6869805194805
40,1.869570255279541,114,402.0,400.69081168831156
41,1.9510855674743652,114,402.0,400.69480519480516
42,2.0114495754241943,133,402.0,400.5399442896936
43,2.1435678005218506,133,402.0,400.54788300835673
44,2.112391948699951,133,402.0,400.55598885793864
45,2.16808819770813,148,402.0,400.3874937343353
46,2.2472023963928223,148,403.17,400.7214536340859
47,2.336965322494507,148,403.17,400.7321303258154
48,2.4202651977539062,163,403.17,400.5401136363631
49,2.5485270023345947,163,403.17,400.5561363636372
50,2.569333553314209,163,403.17,400.6085227272734
51,2.6413514614105225,163,403.17,400.7066363636368
52,2.6962432861328125,177,403.17,400.5807949790796
53,2.8170571327209473,177,403.17,400.5886401673643
54,2.9140279293060303,193,403.17,400.46875239923247
55,3.0939269065856934,193,403.17,400.4702303262962
56,3.176711082458496,193,403.17,400.4716698656433
57,3.2630198001861572,193,403.17,400.4739539347414
58,3.3132412433624268,193,403.17,400.4753166986569
59,3.476163148880005,193,403.17,400.4785220729372
60,3.6422441005706787,193,403.17,400.5733589251442
61,3.707794427871704,193,403.17,400.60349328214954
62,3.7664268016815186,193,403.17,400.6109213051823
63,3.8704733848571777,193,403.17,400.74880998080664
64,3.887143135070801,210,403.17,400.65613756613834
65,4.025522947311401,210,403.17,400.65818342151755
66,4.29575514793396,210,403.17,400.7179541446211
67,4.3934221267700195,229,403.17,400.62800970873843
68,4.54350209236145,229,404.05,400.8133495145636
69,4.769174575805664,229,404.05,400.8287216828482
70,4.983867645263672,229,404.05,400.83014563106826
71,4.930782318115234,229,404.05,400.8334951456314
