Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.008621931076049805, 0, 318.15, 318.14999999999986 
10, 0.0472254753112793, 20, 400.19, 358.2858890731527 
20, 0.04767632484436035, 20, 471.68, 394.51306062281185 
30, 0.047142982482910156, 20, 552.4, 447.8429592776855 
40, 0.05108141899108887, 20, 573.03, 495.4292058227381 
50, 0.06772971153259277, 22, 584.5, 522.2700921736217 
60, 0.06245684623718262, 25, 586.75, 525.1648738379814 
70, 0.06727409362792969, 28, 593.07, 534.9234730459998 
80, 0.0731508731842041, 31, 593.75, 534.7682982017386 
90, 0.08605408668518066, 37, 588.04, 530.5191883797544 
100, 0.09920215606689453, 42, 588.31, 534.0299999999999 
110, 0.10933709144592285, 47, 585.98, 534.4468726900998 
120, 0.11562466621398926, 52, 590.22, 535.233328357148 
130, 0.12237787246704102, 55, 593.9, 537.1992948847214 
140, 0.13644671440124512, 59, 595.58, 537.1568534185625 
150, 0.14696145057678223, 64, 595.77, 537.6822233778239 
160, 0.1526036262512207, 68, 593.32, 537.311272638277 
170, 0.16052603721618652, 72, 592.42, 537.2315333641548 
180, 0.16669273376464844, 75, 602.18, 539.0449386003847 
190, 0.18280673027038574, 80, 598.33, 539.8609585240672 
200, 0.188887357711792, 85, 598.0, 539.3898589894243 
210, 0.19870901107788086, 88, 598.36, 539.9009059570353 
220, 0.20424842834472656, 94, 600.74, 539.4224359428504 
230, 0.2216174602508545, 98, 598.04, 540.9759912409861 
240, 0.23270463943481445, 103, 602.48, 540.2255189136761 
250, 0.24466562271118164, 107, 602.98, 540.6246031746032 
260, 0.24927115440368652, 111, 595.92, 541.2304127079375 
270, 0.263171911239624, 115, 601.4, 540.7318264311228 
280, 0.26811981201171875, 120, 597.02, 540.7947364850278 
290, 0.28313446044921875, 124, 596.85, 540.5829104366252 
300, 0.28791213035583496, 128, 597.04, 540.3622048746639 
310, 0.29221272468566895, 132, 599.2, 540.5709689629069 
320, 0.31887125968933105, 138, 601.07, 540.335929680586 
330, 0.3220522403717041, 143, 602.52, 540.0935784351786 
340, 0.3312053680419922, 147, 602.41, 540.8868411511444 
350, 0.3491358757019043, 151, 597.8, 539.9047226511755 
360, 0.346621036529541, 154, 602.83, 540.2721486769052 
370, 0.3576982021331787, 159, 600.15, 539.728273389669 
380, 0.3703491687774658, 162, 602.15, 540.3069531839056 
390, 0.399554967880249, 167, 597.62, 540.3980074029745 
400, 0.39800310134887695, 172, 601.51, 540.3918860696839 
410, 0.4116029739379883, 176, 597.97, 540.5156432582495 
420, 0.4231095314025879, 181, 598.95, 540.1810565065341 
430, 0.42034077644348145, 183, 603.04, 540.5194463660819 
440, 0.4321146011352539, 188, 599.84, 540.3814550967766 
450, 0.43903565406799316, 193, 596.95, 539.8806695820629 
460, 0.44802069664001465, 196, 602.51, 540.0962528566306 
470, 0.47531604766845703, 200, 604.44, 539.8463516389952 
480, 0.4981522560119629, 203, 600.45, 540.0873078395974 
490, 0.48410964012145996, 207, 594.93, 540.2994981848094 
500, 0.4958200454711914, 213, 597.45, 540.2828404331126 
510, 0.5259232521057129, 217, 592.82, 540.1572840643497 
520, 0.5108721256256104, 220, 606.03, 540.8847761118685 
530, 0.5375683307647705, 225, 604.59, 541.1428023758989 
540, 0.5486369132995605, 229, 600.46, 541.2791905524028 
550, 0.556006908416748, 234, 599.28, 540.7738492572026 
560, 0.5716369152069092, 237, 603.06, 540.6626113376133 
570, 0.6073644161224365, 241, 599.27, 540.9799886323485 
580, 0.6191949844360352, 245, 597.97, 540.8258512776345 
590, 0.5996091365814209, 249, 597.9, 540.6271368036042 
600, 0.6090545654296875, 253, 599.3, 540.8938162342505 
610, 0.636249303817749, 256, 598.32, 540.9183940011859 
620, 0.6252250671386719, 263, 599.51, 540.7812210538169 
630, 0.646914005279541, 268, 601.5, 541.5541463246162 
640, 0.6672637462615967, 272, 597.09, 541.4832779343113 
650, 0.6574945449829102, 276, 597.74, 541.1984176425606 
660, 0.7065060138702393, 280, 597.06, 541.3950685601704 
670, 0.7051839828491211, 284, 601.04, 541.4421960186163 
680, 0.7320098876953125, 289, 599.25, 541.5039285394008 
690, 0.710524320602417, 293, 599.22, 541.6699297420929 
700, 0.7284517288208008, 297, 600.28, 541.642699552464 
