Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.08090066909790039,15,342.01,325.6153838606818
2,0.04113435745239258,15,351.89,326.4210203581065
3,0.05068826675415039,19,357.59,331.88523172387056
4,0.050513505935668945,19,361.14,333.3240992825286
5,0.0506892204284668,19,378.38,341.6395908473919
6,0.05083918571472168,19,378.45,341.941900329649
7,0.0509791374206543,19,378.65,342.7834962187318
8,0.054863691329956055,20,398.32,360.07247466371854
9,0.06077885627746582,20,439.6,379.5851520176894
10,0.07962369918823242,20,433.52,383.6374553160126
11,0.05692625045776367,20,446.31,386.69746821448314
12,0.0589604377746582,20,469.02,389.27510963700036
13,0.0617070198059082,20,475.66,399.5533388612493
14,0.05837440490722656,20,482.39,398.6591615994105
15,0.05882525444030762,20,473.77,405.76208033904555
16,0.059664011001586914,20,507.35,409.55000552791586
17,0.06715798377990723,20,548.72,435.9531159019716
18,0.06328487396240234,20,553.98,431.5836723788466
19,0.061690568923950195,20,560.11,444.4592518887047
20,0.06279444694519043,20,513.82,447.65435968306616
21,0.06630420684814453,20,580.97,457.5945807997051
22,0.06228160858154297,20,562.97,464.6425981205084
23,0.06359696388244629,20,596.52,481.7302469135802
24,0.06502389907836914,20,586.22,482.3012290399853
25,0.06614470481872559,20,587.62,479.5729850746269
26,0.06365537643432617,20,608.91,486.1339579878386
27,0.07105398178100586,20,679.28,506.1374590012897
28,0.06374239921569824,20,594.93,503.1841477796204
29,0.07048845291137695,20,628.55,510.4544610281923
30,0.07758617401123047,20,648.4,513.884085129906

