Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.010307788848876953, 0, 318.15, 318.14999999999986 
10, 0.04851341247558594, 20, 452.09, 386.7199318223697 
20, 0.10853743553161621, 51, 459.24, 373.0439269406393 
30, 0.1475832462310791, 70, 463.68, 376.9397923601204 
40, 0.16288352012634277, 77, 461.56, 382.1921098140942 
50, 0.2700014114379883, 132, 464.21, 371.54791824375474 
60, 0.29922032356262207, 138, 465.83, 379.0025142811165 
70, 0.2853813171386719, 138, 465.56, 387.23790302250114 
80, 0.4015183448791504, 195, 465.14, 376.6451096303889 
90, 0.4283585548400879, 200, 465.13, 379.5061432246844 
100, 0.5217380523681641, 247, 464.94, 374.52712082377843 
110, 0.619553804397583, 282, 464.88, 373.03836792836813 
120, 0.7173600196838379, 336, 464.73, 369.18133282642907 
130, 0.803734540939331, 385, 464.69, 368.01586495090174 
140, 0.9165329933166504, 418, 465.35, 367.5869057553119 
150, 0.9836711883544922, 462, 465.32, 366.8779901736831 
160, 1.0980896949768066, 513, 465.76, 365.83600705948555 
170, 1.1441733837127686, 538, 466.39, 366.2412994968576 
180, 1.2060940265655518, 567, 466.38, 366.11399949058546 
190, 1.285787582397461, 578, 466.44, 367.70588447468424 
200, 1.3164563179016113, 610, 466.45, 367.861903998738 
210, 1.498997688293457, 672, 466.41, 366.90266395542994 
220, 1.6480817794799805, 735, 467.22, 365.90178111317704 
230, 1.707798719406128, 739, 466.41, 366.8083608693258 
240, 1.6632184982299805, 763, 466.44, 367.7232717909891 
250, 1.805109977722168, 807, 466.44, 367.60670493811887 
260, 1.8162696361541748, 816, 466.49, 369.0983700254599 
270, 1.9518887996673584, 843, 466.5, 369.3308179689598 
280, 1.8978004455566406, 843, 466.57, 371.27715107825145 
290, 1.963104248046875, 870, 466.57, 371.28553848642247 
300, 2.0994248390197754, 929, 466.54, 370.3169261770642 
310, 2.1701130867004395, 944, 466.56, 370.9107416822601 
320, 2.3241045475006104, 976, 466.54, 370.446576891408 
330, 2.354177951812744, 1006, 466.54, 370.49754906183364 
340, 2.3560404777526855, 1016, 466.59, 371.6614990140219 
350, 2.6350502967834473, 1089, 466.53, 369.9273849287719 
