Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
1,0.0031991004943847656,15,343.97,343.96999999999986
2,0.010690450668334961,15,348.39,347.0137499999999
3,0.010842561721801758,19,345.34,345.30450980392163
4,0.01298069953918457,19,349.22,348.983137254902
5,0.018480300903320312,19,360.24,360.0649019607842
6,0.02282428741455078,19,360.47,360.0576470588236
7,0.03195595741271973,19,370.72,370.2796078431373
8,0.07647705078125,27,383.8,383.59561643835616
9,0.13566827774047852,34,387.49,387.2658695652175
10,0.17410993576049805,34,386.32,386.1310869565217
11,0.16542267799377441,34,386.64,386.3753260869566
12,0.32088232040405273,34,386.47,386.3072826086955
13,0.7942962646484375,36,391.39,391.10082474226795
14,1.6137235164642334,37,394.27,393.48869999999994
15,3.770674467086792,38,393.49,392.620294117647
16,17.362272024154663,40,394.27,393.44703703703715
17,5.314321756362915,52,398.71,397.8557857142858
18,4.4974353313446045,52,395.23,394.3870714285714
19,28.73090124130249,55,393.46,392.85324324324336
20,26.796573638916016,55,398.98,398.1541216216218

