Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
1,0.002026081085205078,15,347.72,347.71999999999986
2,0.0022771358489990234,15,349.29,348.39275000000004
3,0.007004976272583008,34,348.63,347.76978260869544
4,0.00949549674987793,34,350.37,348.98499999999996
5,0.03486132621765137,46,356.74,356.42241935483867
6,0.03159379959106445,46,356.74,356.42419354838717
7,0.03586173057556152,47,361.09,357.45834645669294
8,0.08883094787597656,67,374.68,374.45906077348064
9,0.18507170677185059,67,396.27,395.6613259668508
10,0.18425464630126953,67,396.27,395.66270718232045
11,0.208235502243042,67,396.28,395.66408839778995
12,0.2241361141204834,67,396.38,395.81364640883965
13,0.29786133766174316,67,402.18,397.5425414364642
14,0.3083763122558594,67,423.75,415.86121546961306
15,0.3374626636505127,67,423.79,415.90883977900546
16,0.3823263645172119,67,423.88,416.01408839779015
17,0.47179484367370605,67,441.24,428.2658011049725
18,0.5157923698425293,67,441.5,428.5670165745855
19,0.5443193912506104,67,441.56,428.6388397790057
20,0.5946907997131348,67,449.29,433.33690607734786
21,0.6987667083740234,67,452.41,437.03883977900557
22,0.6997535228729248,67,453.69,438.5353038674032
23,0.7871482372283936,67,469.76,449.8048066298345
24,0.7830278873443604,67,470.61,453.17298342541443
25,0.7898802757263184,67,470.62,453.17569060773457
26,0.8761565685272217,67,473.86,455.06651933701676
27,0.9760351181030273,67,479.67,461.4287292817677
28,0.9793314933776855,67,479.67,461.43569060773467
29,1.0187914371490479,67,488.48,478.3461325966854
30,1.1641623973846436,67,494.08,480.6156353591161
31,1.1664235591888428,67,499.08,492.25718232044187
32,1.2119684219360352,67,499.08,492.25817679557986
33,1.1432900428771973,67,499.08,492.258397790055
34,1.2298593521118164,67,499.09,492.25917127071796
35,1.2236273288726807,67,499.09,492.2600552486186
36,1.2717914581298828,67,499.1,492.28508287292834
37,1.4595255851745605,81,499.1,489.6927522935779
38,1.4467401504516602,81,499.19,489.8364678899082
39,1.6024956703186035,81,499.2,489.8373853211008
40,1.766035556793213,81,499.2,489.8381651376146
41,1.761204719543457,81,499.21,489.863990825688
42,2.0018911361694336,100,499.21,486.9978148148146
43,2.3133208751678467,100,499.21,486.9989999999998
44,2.484436511993408,100,499.21,487.00074074074047
45,2.8227856159210205,100,499.21,487.00307407407394
46,2.777446985244751,100,499.21,488.7254444444443
47,3.1567680835723877,100,499.21,488.80996296296297
48,3.3833887577056885,100,499.22,488.8120000000002
49,3.507286787033081,100,499.22,488.81344444444454
50,3.6287856101989746,100,499.22,488.86562962962955
51,3.8298144340515137,100,499.22,488.8664444444444
52,3.9670400619506836,100,499.22,488.9695185185185
53,4.470279216766357,100,499.25,489.0057037037037
54,4.626303195953369,100,499.25,489.02351851851853
55,4.819089889526367,100,499.25,489.0466666666669
56,4.688078880310059,100,499.27,489.0634814814815
57,5.1795995235443115,100,499.27,492.89785185185167
58,5.20639181137085,100,499.27,494.1864444444444
59,5.339696168899536,100,499.49,496.29048148148166
60,5.307940721511841,100,499.49,496.29077777777803
61,5.2672131061553955,113,499.49,495.9743278688525
62,5.4292685985565186,113,499.49,496.27708196721306
63,5.438288688659668,113,499.49,496.31649180327867
64,5.6701672077178955,113,499.49,496.32659016393427
65,6.136536359786987,124,499.49,496.0100298507465
66,6.040824890136719,124,499.49,496.0180895522389
67,6.601407289505005,124,499.49,496.1302388059702
68,6.612098932266235,124,499.49,496.3643283582086
69,6.8833558559417725,124,499.49,496.3659402985069
70,7.222950458526611,124,499.49,496.3659999999994
71,7.7014830112457275,139,499.49,496.0905599999996
72,8.016692638397217,139,499.49,496.0908266666661
73,8.29883360862732,139,499.49,496.0909866666661
74,8.47512173652649,139,499.49,496.0910933333329
75,8.944350957870483,139,499.49,496.0913866666661
76,8.849036455154419,139,499.49,496.0934933333332
77,9.679281234741211,139,499.49,496.09386666666654
78,9.692357301712036,139,499.49,496.09397333333317
79,10.027715682983398,139,499.49,496.0942666666666
80,10.34166145324707,139,499.49,496.0943466666665
81,10.270286083221436,139,499.49,496.0951199999998
82,10.768248081207275,139,499.49,496.09530666666643
83,11.148855924606323,139,499.49,496.09541333333294
84,11.020766258239746,139,499.49,496.09543999999966
85,11.086965322494507,139,499.49,496.0962399999996
86,11.22558307647705,139,499.49,496.09655999999967
87,12.240371704101562,139,499.77,496.18855999999977
88,11.429108619689941,139,499.77,496.1885866666664
89,11.714014768600464,139,499.77,496.188773333333
90,11.85168170928955,139,499.77,496.18890666666636
91,12.131785869598389,139,499.78,496.18919999999963
92,12.88516640663147,139,499.78,496.1894666666664
93,12.937884330749512,139,499.78,496.1896799999997
94,13.33325982093811,139,501.52,497.0357866666662
95,13.289254665374756,139,501.52,497.07783999999987
96,13.527778148651123,139,501.52,497.07789333333324
97,13.34583568572998,139,518.05,500.1242666666663
98,14.00161600112915,139,519.44,503.48258666666703
99,14.19619870185852,139,519.44,505.25397333333365
100,14.495888233184814,139,519.44,507.1552533333334
120,21.740621328353882,187,519.44,511.39629702970296
140,36.546295166015625,235,519.48,509.40156151419546
160,52.870102882385254,255,519.48,510.4587209302323
180,66.23640489578247,255,519.48,515.7995784883723
200,87.48879027366638,293,519.48,515.2940075853355
220,110.42964696884155,330,519.48,514.7921324354662
240,133.30296063423157,350,519.48,514.5799153439154
260,159.66848754882812,350,519.48,514.6616719576718
280,186.28468418121338,385,519.48,514.318354186718
300,219.2230143547058,422,519.48,513.977998244074
320,251.3659827709198,422,519.49,513.9815803336263
340,286.5829293727875,442,519.49,513.8267476948869
360,328.7561659812927,497,519.49,513.3238897168408
380,376.29393458366394,517,519.49,513.1152865329515
400,434.58053827285767,562,519.49,512.6474291364547
420,498.02573013305664,562,519.5,512.7028147659856
440,558.1631660461426,595,519.5,512.5546762141963
460,617.8002669811249,613,519.5,512.5009607250764
480,668.3122208118439,630,519.68,512.44482069371
500,751.9430286884308,670,519.68,512.0622166943066

