Nr tasks 1, Time 0.08090066909790039, Makespan 15, Max Temp 342.01, Avg Temp 325.6153838606818 
Nr tasks 2, Time 0.04113435745239258, Makespan 15, Max Temp 351.89, Avg Temp 326.4210203581065 
Nr tasks 3, Time 0.05068826675415039, Makespan 19, Max Temp 357.59, Avg Temp 331.88523172387056 
Nr tasks 4, Time 0.050513505935668945, Makespan 19, Max Temp 361.14, Avg Temp 333.3240992825286 
Nr tasks 5, Time 0.0506892204284668, Makespan 19, Max Temp 378.38, Avg Temp 341.6395908473919 
Nr tasks 6, Time 0.05083918571472168, Makespan 19, Max Temp 378.45, Avg Temp 341.941900329649 
Nr tasks 7, Time 0.0509791374206543, Makespan 19, Max Temp 378.65, Avg Temp 342.7834962187318 
Nr tasks 8, Time 0.054863691329956055, Makespan 20, Max Temp 398.32, Avg Temp 360.07247466371854 
Nr tasks 9, Time 0.06077885627746582, Makespan 20, Max Temp 439.6, Avg Temp 379.5851520176894 
Nr tasks 10, Time 0.07962369918823242, Makespan 20, Max Temp 433.52, Avg Temp 383.6374553160126 
Nr tasks 11, Time 0.05692625045776367, Makespan 20, Max Temp 446.31, Avg Temp 386.69746821448314 
Nr tasks 12, Time 0.0589604377746582, Makespan 20, Max Temp 469.02, Avg Temp 389.27510963700036 
Nr tasks 13, Time 0.0617070198059082, Makespan 20, Max Temp 475.66, Avg Temp 399.5533388612493 
Nr tasks 14, Time 0.05837440490722656, Makespan 20, Max Temp 482.39, Avg Temp 398.6591615994105 
Nr tasks 15, Time 0.05882525444030762, Makespan 20, Max Temp 473.77, Avg Temp 405.76208033904555 
Nr tasks 16, Time 0.059664011001586914, Makespan 20, Max Temp 507.35, Avg Temp 409.55000552791586 
Nr tasks 17, Time 0.06715798377990723, Makespan 20, Max Temp 548.72, Avg Temp 435.9531159019716 
Nr tasks 18, Time 0.06328487396240234, Makespan 20, Max Temp 553.98, Avg Temp 431.5836723788466 
Nr tasks 19, Time 0.061690568923950195, Makespan 20, Max Temp 560.11, Avg Temp 444.4592518887047 
Nr tasks 20, Time 0.06279444694519043, Makespan 20, Max Temp 513.82, Avg Temp 447.65435968306616 
Nr tasks 21, Time 0.06630420684814453, Makespan 20, Max Temp 580.97, Avg Temp 457.5945807997051 
Nr tasks 22, Time 0.06228160858154297, Makespan 20, Max Temp 562.97, Avg Temp 464.6425981205084 
Nr tasks 23, Time 0.06359696388244629, Makespan 20, Max Temp 596.52, Avg Temp 481.7302469135802 
Nr tasks 24, Time 0.06502389907836914, Makespan 20, Max Temp 586.22, Avg Temp 482.3012290399853 
Nr tasks 25, Time 0.06614470481872559, Makespan 20, Max Temp 587.62, Avg Temp 479.5729850746269 
Nr tasks 26, Time 0.06365537643432617, Makespan 20, Max Temp 608.91, Avg Temp 486.1339579878386 
Nr tasks 27, Time 0.07105398178100586, Makespan 20, Max Temp 679.28, Avg Temp 506.1374590012897 
Nr tasks 28, Time 0.06374239921569824, Makespan 20, Max Temp 594.93, Avg Temp 503.1841477796204 
Nr tasks 29, Time 0.07048845291137695, Makespan 20, Max Temp 628.55, Avg Temp 510.4544610281923 
Nr tasks 30, Time 0.07758617401123047, Makespan 20, Max Temp 648.4, Avg Temp 513.884085129906 
