Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.007129669189453125, 0, 318.15, 318.14999999999986 
10, 0.0496973991394043, 20, 473.8, 383.56536760641245 
20, 0.04975771903991699, 20, 620.28, 453.1307997051777 
30, 0.049036264419555664, 20, 668.17, 518.5376395798784 
40, 0.0481412410736084, 20, 724.55, 559.7276285240464 
50, 0.049718618392944336, 20, 771.57, 658.6061875806154 
60, 0.05625271797180176, 24, 755.84, 652.3448286460736 
70, 0.06400370597839355, 27, 753.93, 651.7583217165505 
80, 0.07802724838256836, 33, 823.22, 653.1172820857109 
90, 0.08388352394104004, 34, 751.2, 660.9312653415878 
100, 0.0956277847290039, 37, 780.59, 674.4373175601477 
110, 0.09549403190612793, 41, 821.97, 678.5500018022889 
120, 0.1017148494720459, 44, 854.5, 691.3636180398086 
130, 0.11027741432189941, 48, 835.69, 698.4842434742436 
140, 0.12060856819152832, 52, 872.78, 699.3038686287056 
150, 0.12459683418273926, 56, 883.78, 700.7901538258403 
160, 0.13447952270507812, 60, 824.61, 705.1022992543293 
170, 0.14873886108398438, 64, 828.5, 701.7332865314614 
180, 0.15343832969665527, 67, 883.4, 704.8360181045427 
190, 0.16239118576049805, 71, 857.79, 703.1309204563213 
200, 0.1670668125152588, 74, 851.61, 705.3575758484532 
210, 0.18272733688354492, 80, 896.8, 708.0389231053775 
220, 0.19693946838378906, 85, 856.92, 712.2671288679986 
230, 0.1957378387451172, 88, 843.49, 708.3221452894438 
240, 0.20548272132873535, 92, 877.19, 710.5087891583223 
250, 0.21475601196289062, 96, 877.41, 716.1525382510504 
260, 0.2254180908203125, 100, 885.03, 715.0932737632739 
270, 0.26513123512268066, 104, 868.01, 714.8170960970577 
280, 0.24491524696350098, 108, 876.46, 712.0508973172989 
290, 0.2613859176635742, 112, 909.77, 713.122646116232 
300, 0.27509641647338867, 117, 887.48, 714.5551832874719 
310, 0.26835155487060547, 120, 872.02, 712.7613547352515 
320, 0.2825777530670166, 123, 889.25, 713.6140247314737 
330, 0.3210015296936035, 127, 854.35, 713.6741119561733 
340, 0.3000617027282715, 132, 843.36, 711.9494743039785 
350, 0.311079740524292, 136, 891.07, 714.328623833238 
