PE_L1_1 PE_L1_2 PE_L1_3 PE_L1_4 PE_L1_5 PE_L1_6 PE_L1_7 PE_L1_8 PE_L1_9 PE_L2_1 PE_L2_2 PE_L2_3 PE_L2_4 PE_L2_5 PE_L2_6 PE_L2_7 PE_L2_8 PE_L2_9 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 23 64 28 40 34 24 31 32 34 84 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 85 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 32 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
31 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 95 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 26 38 0 54 28 40 34 24 0 0 34 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
0 31 0 28 45 51 0 38 0 54 28 40 34 24 0 0 0 89 
