PE_L1_1 PE_L1_2 PE_L1_3 PE_L1_4 PE_L1_5 PE_L1_6 PE_L1_7 PE_L1_8 PE_L1_9 PE_L2_1 PE_L2_2 PE_L2_3 PE_L2_4 PE_L2_5 PE_L2_6 PE_L2_7 PE_L2_8 PE_L2_9 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 31 32 23 0 22 25 28 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 0 32 0 0 0 64 0 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 32 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 31 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 0 20 0 30 25 37 31 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 25 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 42 0 0 27 0 36 27 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 34 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 84 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 89 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 89 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 89 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 89 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 89 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 89 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 89 
0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 89 
