PE_L1_1 PE_L1_2 PE_L1_3 PE_L1_4 PE_L1_5 PE_L1_6 PE_L1_7 PE_L1_8 PE_L1_9 PE_L2_1 PE_L2_2 PE_L2_3 PE_L2_4 PE_L2_5 PE_L2_6 PE_L2_7 PE_L2_8 PE_L2_9 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 79 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 78 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 75 0 85 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 80 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 87 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 87 
74 76 76 0 78 75 73 74 76 0 0 78 75 76 75 0 0 87 
