Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.005738973617553711, 0, 318.15, 318.15000000000003 
10, 0.022711753845214844, 20, 507.48, 413.8835116086236 
20, 0.024114370346069336, 20, 593.54, 512.3122802653401 
30, 0.0321354866027832, 27, 598.15, 529.5752460024601 
40, 0.03462958335876465, 31, 603.61, 537.5045712754554 
50, 0.043425798416137695, 42, 632.76, 551.515803642122 
60, 0.06709504127502441, 51, 613.9, 547.3157371167645 
70, 0.0578310489654541, 59, 623.78, 542.784929498026 
80, 0.07072043418884277, 69, 637.22, 549.0815472744814 
90, 0.07801508903503418, 75, 630.26, 547.1149467376832 
100, 0.0831451416015625, 82, 639.36, 556.1268777913114 
110, 0.09042906761169434, 90, 644.19, 558.8534276729561 
120, 0.10304713249206543, 98, 643.81, 564.0087427794765 
130, 0.11281013488769531, 107, 659.05, 569.5872984749457 
140, 0.12238621711730957, 115, 655.55, 570.029767593397 
150, 0.13359403610229492, 125, 679.18, 570.7858666400214 
160, 0.1479630470275879, 135, 653.91, 573.0416962743644 
170, 0.15305733680725098, 144, 665.19, 570.3445911404118 
180, 0.18036603927612305, 150, 681.68, 572.2395325338663 
190, 0.19539594650268555, 158, 681.46, 572.5964025932952 
200, 0.17441201210021973, 167, 681.44, 573.2229288848991 
210, 0.18700957298278809, 179, 676.91, 575.5270188907499 
220, 0.19987893104553223, 190, 681.29, 577.7959332807294 
230, 0.2054440975189209, 196, 671.26, 575.7568175250725 
240, 0.22519779205322266, 205, 675.31, 577.2133747765316 
250, 0.23025774955749512, 215, 672.51, 578.7559801642643 
260, 0.24440789222717285, 224, 678.68, 578.5135315335417 
270, 0.2584257125854492, 233, 680.28, 578.0220155870157 
280, 0.2938990592956543, 243, 681.71, 576.5954884821065 
290, 0.27253079414367676, 250, 672.29, 577.3958696521394 
300, 0.285388708114624, 261, 670.97, 578.7036566449639 
310, 0.30185365676879883, 270, 674.97, 576.8909224978407 
320, 0.3093526363372803, 277, 668.82, 577.0160236978231 
330, 0.31204843521118164, 286, 665.22, 576.7852289409294 
340, 0.33409595489501953, 295, 659.99, 576.8632087992768 
350, 0.34690022468566895, 305, 660.92, 578.0158598273787 
360, 0.3592796325683594, 316, 660.22, 575.44503031741 
370, 0.39018940925598145, 325, 658.63, 575.088831385215 
380, 0.37302374839782715, 334, 677.61, 575.1061086999904 
390, 0.3967869281768799, 345, 649.75, 573.8279595286393 
400, 0.40033888816833496, 354, 676.27, 574.9064508613384 
410, 0.4355151653289795, 364, 665.3, 573.20319921267 
420, 0.5067946910858154, 374, 666.3, 573.1685939588343 
430, 0.44904565811157227, 384, 666.5, 573.8072051549076 
440, 0.46204352378845215, 394, 667.15, 573.484326313118 
450, 0.466416597366333, 401, 669.07, 573.859042217236 
460, 0.48333191871643066, 410, 669.2, 573.6142424611884 
470, 0.5525069236755371, 419, 663.94, 572.9772500596517 
480, 0.5939233303070068, 428, 666.6, 573.1500173246126 
490, 0.5410850048065186, 439, 662.86, 570.9817589007818 
500, 0.5834734439849854, 445, 672.43, 571.6488002696027 
510, 0.5706186294555664, 455, 663.11, 571.5647224053323 
520, 0.6421945095062256, 463, 657.24, 571.2954207154677 
530, 0.6634113788604736, 470, 668.9, 570.8253190810468 
540, 0.6502590179443359, 480, 658.42, 571.191544469902 
550, 0.6297919750213623, 491, 676.5, 571.2196137921674 
560, 0.638434886932373, 502, 652.61, 571.8660716656708 
570, 0.6227576732635498, 508, 674.34, 572.4485034114023 
580, 0.6629695892333984, 516, 665.96, 571.8788095007422 
590, 0.6833779811859131, 526, 658.27, 571.5626264018248 
600, 0.6635589599609375, 535, 666.18, 572.0893857845886 
610, 0.689173698425293, 544, 667.03, 571.3799557373037 
620, 0.6992692947387695, 554, 662.18, 571.3024085604285 
630, 0.7359881401062012, 564, 656.66, 571.0265675412161 
640, 0.7277271747589111, 570, 667.98, 570.6192857978131 
650, 0.7792637348175049, 581, 658.96, 570.1096639993117 
660, 0.7748203277587891, 588, 658.65, 569.5431475656065 
670, 0.7700309753417969, 596, 662.18, 569.1290791533858 
680, 0.7803807258605957, 607, 661.47, 570.5086863778621 
690, 0.8001754283905029, 617, 666.27, 570.610163128613 
700, 0.862546443939209, 625, 661.2, 570.6496384578472 
710, 0.8354995250701904, 633, 664.17, 570.3871260464383 
720, 0.8654289245605469, 643, 662.63, 571.2109496967813 
730, 0.8611466884613037, 652, 676.77, 571.3734747993659 
740, 0.9104139804840088, 663, 663.72, 571.7368887297035 
750, 0.8949086666107178, 670, 673.04, 571.2003574093418 
760, 0.911919116973877, 681, 669.16, 571.5113831791708 
770, 0.92913818359375, 689, 673.75, 571.207787815024 
780, 0.9492111206054688, 699, 669.69, 571.0639808324989 
790, 1.0015013217926025, 706, 660.23, 571.4556894679696 
800, 1.009439468383789, 715, 678.62, 571.874319559036 
810, 1.0239896774291992, 724, 680.75, 572.0072045757952 
820, 1.016484260559082, 733, 670.31, 572.4323431319059 
830, 1.0528907775878906, 742, 672.56, 571.8034320397071 
840, 1.0490522384643555, 752, 665.49, 571.6800855382708 
850, 1.0598535537719727, 762, 671.26, 570.8286298823424 
860, 1.0970828533172607, 770, 665.59, 571.1556705839068 
870, 1.132662057876587, 781, 673.25, 571.170956983741 
880, 1.170708417892456, 788, 665.94, 570.7595636129082 
890, 1.2240991592407227, 798, 666.81, 571.4881350499098 
900, 1.1955409049987793, 807, 670.79, 571.4033838227399 
910, 1.1979925632476807, 815, 671.79, 571.235126671574 
920, 1.3018739223480225, 821, 665.89, 570.7327041976214 
930, 1.211195707321167, 829, 678.39, 570.4921010734535 
940, 1.2267498970031738, 839, 673.87, 570.8879166170108 
950, 1.2452096939086914, 849, 661.55, 570.5330176068784 
960, 1.2529377937316895, 858, 669.61, 570.0725087402396 
970, 1.3057105541229248, 868, 673.57, 570.2204776715427 
980, 1.3218193054199219, 876, 676.91, 570.4274242856594 
990, 1.312279224395752, 885, 666.88, 570.3550496177453 
1000, 1.3441405296325684, 892, 672.85, 570.6504821955688 
