Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
1,0.0006239414215087891,15,349.49,349.4899999999999
2,0.0035316944122314453,15,354.1,352.6138888888888
3,0.0069921016693115234,34,353.43,350.7274999999999
4,0.014415740966796875,34,358.28,355.35849999999994
5,0.02030181884765625,34,375.21,372.0032499999999
6,0.03404998779296875,34,380.17,375.23775
7,0.03285527229309082,34,385.95,382.45125
8,0.03989386558532715,34,397.65,397.4705
9,0.041407108306884766,54,397.46,397.15187499999996
10,0.05941653251647949,54,397.53,397.23187500000006
11,0.05801892280578613,54,397.62,397.3371875
12,0.05989527702331543,54,401.54,397.93484374999997
13,0.07281923294067383,54,401.63,398.30203124999997
14,0.07195186614990234,57,401.62,399.10176470588243
15,0.10857534408569336,72,401.52,398.5372093023256
16,0.0921938419342041,92,401.44,397.9928181818182
17,0.10077619552612305,92,401.54,398.2693636363637
18,0.11010527610778809,92,402.34,398.36472727272724
19,0.12087798118591309,92,402.37,398.46281818181836
20,0.13445806503295898,92,402.42,400.31245454545456
21,0.13835930824279785,92,403.28,401.32790909090915
22,0.1438453197479248,92,403.28,401.33209090909105
23,0.15648317337036133,107,403.28,401.16507812500004
24,0.16026782989501953,107,403.28,401.1661718750001
25,0.17173480987548828,107,403.29,401.24601562499987
26,0.18892216682434082,118,403.29,401.13567375886515
27,0.20036530494689941,134,403.28,401.00143749999995
28,0.20694851875305176,134,403.29,401.0025624999999
29,0.21610665321350098,134,403.29,401.0045624999999
30,0.23032069206237793,134,403.29,401.00912499999987
31,0.24004077911376953,134,403.29,401.0113124999999
32,0.2494046688079834,134,403.29,401.01324999999986
33,0.26589512825012207,134,403.29,401.0244375
34,0.27283215522766113,134,403.29,401.2784374999999
35,0.2836916446685791,134,403.29,401.2801249999999
36,0.3162684440612793,134,403.29,401.2823124999999
37,0.3153715133666992,148,403.29,401.1789830508474
38,0.32668375968933105,148,403.82,401.29146892655376
39,0.34244680404663086,148,403.83,401.29338983050866
40,0.3615849018096924,148,403.85,401.2956497175143
41,0.40079712867736816,163,403.79,401.1910256410257
42,0.3900015354156494,163,403.84,401.19682051282075
43,0.401836633682251,175,403.82,401.1200000000001
44,0.41863203048706055,186,404.29,402.7079820627801
45,0.452899694442749,201,404.29,402.5476348547715
46,0.4554722309112549,201,404.32,402.8921576763483
47,0.5178995132446289,221,404.32,402.6929811320753
48,0.4997975826263428,221,404.32,402.69569811320724
49,0.5268869400024414,221,404.6,402.9635849056601
50,0.5431108474731445,221,405.12,403.12052830188696
51,0.6257741451263428,221,405.12,403.25075471698125
52,0.5891611576080322,221,405.12,403.2516226415097
