Nrtasks,Time,Makespan,MaxTemp,Avgtemp
0, 0.006243228912353516, 0, 318.15, 318.15000000000003 
10, 0.023118257522583008, 20, 441.85, 376.2915008291873 
20, 0.023133516311645508, 20, 465.51, 427.09766583747927 
30, 0.030124902725219727, 28, 470.15, 447.4506376037959 
40, 0.0397341251373291, 40, 467.44, 444.6249812967582 
50, 0.049936532974243164, 49, 472.19, 450.8320196877119 
60, 0.05482006072998047, 55, 475.32, 453.63849818511795 
70, 0.06676173210144043, 66, 472.5, 453.3206883509833 
80, 0.06927132606506348, 72, 477.1, 454.40523231622774 
90, 0.08173584938049316, 84, 473.82, 454.2623553309552 
100, 0.09542131423950195, 98, 473.2, 453.59876571525643 
110, 0.11055207252502441, 110, 475.14, 453.717284287012 
120, 0.12263321876525879, 122, 474.38, 453.9419150969147 
130, 0.13088393211364746, 130, 475.31, 454.71066807583924 
140, 0.1657562255859375, 139, 481.41, 454.951005871076 
150, 0.14942693710327148, 151, 475.74, 455.07095025369523 
160, 0.16538739204406738, 159, 478.4, 455.44877330819196 
170, 0.16762018203735352, 168, 473.02, 455.707071187785 
180, 0.18032145500183105, 176, 477.12, 456.36074010978626 
190, 0.21235346794128418, 188, 478.87, 456.5129784688995 
200, 0.20219087600708008, 199, 478.15, 456.6817114515318 
210, 0.21044421195983887, 207, 481.19, 456.6492326573309 
220, 0.22940754890441895, 220, 480.68, 456.70798122065753 
230, 0.2451934814453125, 232, 480.11, 456.72518023840297 
240, 0.25115323066711426, 242, 480.32, 456.91753097893417 
250, 0.2653317451477051, 252, 478.56, 456.828423575301 
260, 0.27638840675354004, 263, 477.7, 456.8277989991132 
270, 0.28809022903442383, 271, 477.58, 457.0494144227216 
280, 0.2987661361694336, 283, 479.54, 457.0743279759801 
290, 0.32073330879211426, 293, 479.54, 456.7215418514736 
300, 0.35207200050354004, 301, 479.54, 456.93839864939645 
310, 0.34243035316467285, 311, 478.33, 456.95975168756104 
320, 0.34982991218566895, 325, 477.55, 456.7521536962982 
330, 0.36858606338500977, 336, 480.37, 456.85615094713876 
340, 0.40253162384033203, 348, 479.15, 456.6881837115766 
350, 0.3871123790740967, 355, 477.15, 456.71634985450106 
360, 0.40848207473754883, 363, 477.27, 456.6681846139734 
370, 0.41710495948791504, 374, 479.84, 456.48224182482414 
380, 0.4245922565460205, 383, 477.42, 456.4055612111718 
390, 0.44992709159851074, 395, 479.87, 456.48956804184604 
400, 0.4588932991027832, 407, 478.27, 456.43168079096057 
410, 0.46301984786987305, 416, 480.0, 456.5638039734029 
420, 0.48753929138183594, 428, 477.06, 456.45363739001783 
430, 0.48973512649536133, 433, 479.85, 456.62645424459373 
440, 0.5176935195922852, 444, 481.02, 456.4875562936282 
450, 0.5353119373321533, 455, 477.91, 456.41173496667517 
460, 0.5345211029052734, 463, 481.58, 456.4281604045205 
470, 0.5534012317657471, 472, 481.18, 456.3467902280583 
480, 0.5677976608276367, 479, 478.77, 456.50279812843456 
490, 0.5957610607147217, 489, 478.18, 456.5911613167043 
500, 0.5925073623657227, 502, 480.21, 456.7114573790082 
510, 0.6197004318237305, 511, 479.49, 456.77110268701466 
520, 0.6213822364807129, 520, 479.78, 456.86954447862576 
530, 0.6429312229156494, 532, 477.23, 456.9094930464198 
540, 0.650505781173706, 542, 477.65, 456.86532866014886 
550, 0.7174556255340576, 551, 479.14, 457.0817855198704 
560, 0.6788980960845947, 559, 478.73, 456.90794655100416 
570, 0.6917891502380371, 569, 479.16, 457.01271920576295 
580, 0.7401552200317383, 578, 479.7, 456.9941382690402 
590, 0.7287099361419678, 587, 478.87, 456.91234840742663 
600, 0.7417395114898682, 598, 477.39, 456.8826135540316 
610, 0.7495424747467041, 605, 478.39, 456.92176720101344 
620, 0.8026525974273682, 620, 478.64, 457.02404141805124 
630, 0.7963113784790039, 634, 477.06, 457.1220443673448 
640, 0.8357131481170654, 643, 478.36, 457.14259187270096 
650, 0.8235104084014893, 652, 479.39, 457.1540437305122 
660, 0.8821218013763428, 662, 480.46, 457.08756142073224 
670, 0.952019214630127, 671, 482.31, 457.2376875031036 
680, 0.930128812789917, 683, 478.62, 457.27087054116123 
690, 1.0396451950073242, 692, 479.32, 457.33614012907674 
700, 0.9152827262878418, 702, 482.47, 457.28685882827585 
710, 0.9714376926422119, 710, 482.75, 457.2163778575786 
720, 0.9648802280426025, 719, 480.22, 457.2378010707824 
730, 1.0090830326080322, 731, 481.57, 457.1691360051081 
740, 0.9738965034484863, 740, 484.26, 457.24268499752264 
750, 1.0062241554260254, 752, 479.96, 457.159210211408 
760, 1.0220856666564941, 762, 479.94, 457.25740279053565 
770, 1.0566835403442383, 773, 482.45, 457.17475499073 
780, 1.0586650371551514, 787, 483.51, 457.1903270444243 
790, 1.0953786373138428, 796, 480.98, 457.2180634761118 
800, 1.1179213523864746, 803, 481.62, 457.23987434109404 
810, 1.1194629669189453, 812, 481.16, 457.1918511677538 
820, 1.121701717376709, 820, 480.1, 457.3391553875544 
830, 1.139472484588623, 828, 480.01, 457.33746648955406 
840, 1.1555240154266357, 835, 481.53, 457.2257931185887 
850, 1.162710189819336, 842, 480.67, 457.20400239480654 
860, 1.187913417816162, 852, 481.01, 457.16241569847057 
870, 1.2080895900726318, 861, 484.85, 457.1413141137297 
880, 1.2490317821502686, 873, 478.82, 457.27371597373326 
890, 1.2475614547729492, 881, 481.44, 457.25813821737955 
900, 1.2675673961639404, 890, 482.31, 457.1706262404968 
910, 1.28116774559021, 899, 480.23, 457.13885153672146 
920, 1.308138132095337, 907, 478.55, 457.1445899018856 
930, 1.3672893047332764, 920, 481.22, 457.1141396768458 
940, 1.3716657161712646, 928, 479.28, 457.13423140466216 
950, 1.4154324531555176, 939, 480.95, 457.11890515742056 
960, 1.3840789794921875, 948, 479.99, 457.1372596948274 
970, 1.4025461673736572, 959, 480.03, 457.1586745386306 
980, 1.4250075817108154, 967, 479.08, 457.0491188432766 
990, 1.4857368469238281, 975, 481.42, 457.11553746624236 
1000, 1.485140085220337, 979, 481.42, 457.2107274537844 
