Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.003796100616455078,15,388.2,346.1228752759382
2,0.004428863525390625,15,403.58,352.7458057395143
3,0.007170200347900391,19,418.54,373.2853664921465
4,0.007570981979370117,19,420.68,376.98184991273996
5,0.03280949592590332,27,418.54,370.98973554735556
6,0.028669357299804688,27,443.89,372.89170356703556
7,0.039694786071777344,27,458.65,372.174717097171
8,0.030115365982055664,27,472.98,394.5868204182041
9,0.2872273921966553,33,464.82,392.0343781470292
10,0.15224981307983398,33,456.2,397.40837109768364
11,0.6032168865203857,33,468.33,399.97483131923474
12,9.417199850082397,37,474.36,397.05000898472593
13,0.26636767387390137,49,462.74,389.6095502376102
14,0.5408782958984375,52,475.34,385.63136916186824
15,0.8979973793029785,55,469.72,384.509387477314
16,0.9143249988555908,55,460.63,385.724575015124
17,1.4246430397033691,55,470.38,393.19076678765873
18,0.651012659072876,65,462.04,387.4993215565797
19,4.106294631958008,65,475.57,392.03490655401947
20,1.449493169784546,72,473.38,388.2540453074433
21,2.3081016540527344,89,453.97,378.23285260007475
22,2.1180129051208496,89,472.31,385.41471099887764
23,2.909214735031128,89,470.55,389.04490647212856
24,3.250131130218506,105,467.27,382.16041547732317
25,4.52817177772522,105,472.52,383.426879955598
26,9.124805212020874,124,468.24,377.8993143969917
27,30.05921721458435,127,471.89,377.19594348282203
28,42.66479730606079,127,512.22,378.58847036454245
29,40.37580609321594,139,461.6,375.3024772346034
30,82.03693079948425,139,467.29,379.69036724179244

