Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
1,0.0008549690246582031,15,346.57,346.56999999999994
2,0.00115966796875,15,366.92,366.1905555555556
3,0.005625009536743164,34,366.24,359.84675
4,0.0071353912353515625,34,371.05,364.21025
5,0.014053821563720703,46,371.53,362.4261818181819
6,0.015720844268798828,46,374.84,364.0794545454546
7,0.017952442169189453,46,374.97,369.90345454545445
8,0.027270078659057617,66,378.91,378.78683544303806
9,0.03942441940307617,66,389.88,389.4665822784809
10,0.04329419136047363,66,389.88,389.46999999999997
11,0.04904460906982422,66,389.89,389.47734177215193
12,0.047181129455566406,66,392.2,390.71202531645554
13,0.06355714797973633,82,392.2,390.4927551020407
14,0.06627368927001953,82,396.29,395.45510204081626
15,0.08365893363952637,82,396.3,395.47163265306125
16,0.11073565483093262,82,396.3,395.4722448979592
17,0.12199854850769043,99,396.3,394.86059322033896
18,0.12434887886047363,99,396.3,394.86067796610166
19,0.15435290336608887,117,396.3,394.32085714285705
20,0.17102622985839844,127,396.3,394.0813815789473
21,0.195420503616333,139,396.3,393.8356626506024
22,0.22630691528320312,139,396.3,393.8360240963855
23,0.23976588249206543,139,396.3,394.0515060240965
24,0.24544477462768555,139,396.3,394.0525903614459
25,0.26372790336608887,139,396.31,394.0531325301206
26,0.2864077091217041,150,396.31,393.86244444444463
27,0.31139183044433594,150,396.31,393.8627222222224
28,0.3377707004547119,150,396.31,393.86644444444454
29,0.33654356002807617,153,396.31,393.8286338797815
30,0.3769958019256592,169,396.31,393.61153465346524
31,0.37891578674316406,172,396.31,393.57048543689314
32,0.3868672847747803,172,396.31,393.57063106796113
33,0.40738487243652344,172,396.35,393.6020873786407
34,0.43226003646850586,172,396.35,393.60223300970864
35,0.41993045806884766,177,396.35,393.54259433962255
36,0.5025303363800049,192,396.35,393.3800869565217
37,0.6017758846282959,206,396.35,393.24591093117397
38,0.592388391494751,206,396.35,393.2461133603237
39,0.6696977615356445,206,396.35,393.2461943319836
40,0.7081019878387451,206,396.35,393.2462753036435
41,0.7962372303009033,206,396.35,393.24635627530336
42,0.8578987121582031,225,396.35,393.0880370370367
43,0.8956665992736816,225,396.35,393.08833333333297
44,0.8943145275115967,236,396.35,393.00840989399256
45,0.9307682514190674,251,396.35,392.9069767441858
46,0.9271650314331055,251,396.35,392.9069767441858
47,1.0282351970672607,271,396.35,392.7855384615382
48,1.1148991584777832,271,396.35,394.2298461538464
49,1.214125394821167,271,396.35,394.22993846153867
50,1.2563745975494385,271,396.36,394.2336000000002
51,1.264749526977539,271,396.36,394.34301538461506
52,1.3939554691314697,271,396.39,394.3527999999997
53,1.528850793838501,271,396.39,394.3528615384612
54,1.6454267501831055,287,396.39,394.2560465116275
55,1.6249098777770996,287,396.39,394.2561046511624
56,1.7388408184051514,287,396.43,394.2665116279066
57,1.751962661743164,293,396.43,394.23039886039845
58,1.8673288822174072,293,396.43,394.23039886039845
59,1.8946871757507324,304,396.43,394.16439560439517
60,1.900918960571289,304,396.43,394.1663186813182
61,2.05373477935791,317,396.43,394.08773684210473
62,1.999251127243042,317,396.43,394.08778947368364
63,2.042269706726074,317,396.43,394.08784210526255
64,2.2124905586242676,317,396.43,394.08784210526255
65,2.2740111351013184,317,396.43,394.08786842105195
66,2.5576274394989014,332,396.43,394.00331658291407
67,2.7464001178741455,351,396.43,393.9000712589069
68,2.7209551334381104,351,396.43,394.003966745843
69,2.953380584716797,351,396.46,394.0115439429928
70,3.0207366943359375,351,396.46,394.01156769596184
71,3.194828510284424,366,396.46,393.9336674259679
72,3.153237819671631,366,396.46,393.9336674259679
73,3.279845952987671,366,396.46,393.9336674259679
74,3.3466620445251465,366,396.46,393.9337357630977
75,3.547534227371216,385,396.46,393.83664502164476
76,3.7298848628997803,385,396.46,393.83731601731574
77,3.7956573963165283,385,396.46,393.8374025974023
78,3.924375295639038,385,396.46,393.8374458874456
79,3.9810478687286377,403,396.46,393.75076604554835
80,4.065510988235474,403,396.46,393.75103519668704
81,4.3298938274383545,403,396.47,393.75569358178024
82,4.530679225921631,423,396.47,393.65954635108454
83,4.513005495071411,423,396.47,393.9848520710056
84,4.651543855667114,423,396.47,393.98491124260323
85,4.9556052684783936,423,396.49,393.9903155818536
86,5.893527984619141,423,396.5,393.9924852071004
87,4.902899265289307,423,396.5,393.99552268244554
88,5.040597915649414,423,396.5,393.99558185404317
89,5.2012317180633545,423,396.5,393.99564102564074
90,5.186464786529541,423,396.5,393.99566074950667
91,5.148554563522339,423,396.5,393.9956804733725
92,5.187809705734253,433,396.5,393.956107899807
93,5.234335660934448,444,396.5,393.913834586466
94,5.274983882904053,444,396.5,394.1439285714286
95,5.368934631347656,444,396.5,394.1439661654135
96,5.405048847198486,453,396.5,394.11744014732955
97,5.528183937072754,466,396.5,394.078533094812
98,5.552523136138916,475,396.5,394.0516315789473
99,5.688571929931641,475,396.5,394.0516315789473
100,5.842099189758301,475,396.5,394.0516491228069
120,8.568411827087402,586,396.52,393.7319061166429
140,13.06443166732788,714,396.53,393.6600817757006
160,20.5912868976593,874,396.53,393.327729007633
180,31.074520587921143,968,396.53,393.3867011197244
200,41.36087346076965,1066,396.53,393.38179046129784
220,54.56989502906799,1234,396.53,393.22015540540497
240,72.99545168876648,1314,396.54,393.15713197969603
260,89.64231371879578,1440,396.59,393.8161458333335
280,114.32281589508057,1516,396.59,393.83782847718476
300,133.7753210067749,1653,396.6,393.76342410489264
320,161.84506464004517,1739,396.62,393.72204697986564
340,197.4085717201233,1860,396.65,393.6638396057354
360,248.78932905197144,1967,396.65,393.6249661016948
380,294.0089621543884,2059,396.68,393.5786963562757
400,343.40645456314087,2215,396.68,393.51462753950454
420,419.3278257846832,2333,396.68,393.45444444444786
440,473.6792573928833,2485,396.68,393.37902079141696
460,542.5386006832123,2577,396.7,393.35829560155213
480,616.2418038845062,2672,396.7,393.34116968184605
500,720.7102766036987,2762,396.72,393.4314574532291

