Nr tasks 1, Time 0.0029535293579101562, Makespan 15, Max Temp 349.49, Avg Temp 330.663824503311 
Nr tasks 2, Time 0.003759145736694336, Makespan 15, Max Temp 354.08, Avg Temp 331.47424392935983 
Nr tasks 3, Time 0.009209394454956055, Makespan 19, Max Temp 355.19, Avg Temp 337.75177574171033 
Nr tasks 4, Time 0.006949186325073242, Makespan 19, Max Temp 358.0, Avg Temp 339.71434554973825 
Nr tasks 5, Time 0.00956869125366211, Makespan 19, Max Temp 388.62, Avg Temp 350.4186082024433 
Nr tasks 6, Time 0.011312007904052734, Makespan 19, Max Temp 382.9, Avg Temp 351.58978184991275 
Nr tasks 7, Time 0.02128911018371582, Makespan 19, Max Temp 412.18, Avg Temp 352.7591404886563 
Nr tasks 8, Time 0.01861572265625, Makespan 20, Max Temp 424.77, Avg Temp 379.5080306799337 
Nr tasks 9, Time 0.023565053939819336, Makespan 20, Max Temp 454.56, Avg Temp 408.33232587064686 
Nr tasks 10, Time 0.027953386306762695, Makespan 20, Max Temp 438.76, Avg Temp 408.4481135986733 
Nr tasks 11, Time 0.03629612922668457, Makespan 20, Max Temp 478.62, Avg Temp 413.1155721393034 
Nr tasks 12, Time 0.0401918888092041, Makespan 21, Max Temp 477.66, Avg Temp 410.396631121643 
Nr tasks 13, Time 0.06394195556640625, Makespan 28, Max Temp 491.79, Avg Temp 399.8908540925266 
Nr tasks 14, Time 0.08549880981445312, Makespan 28, Max Temp 471.05, Avg Temp 402.76285290628704 
Nr tasks 15, Time 0.1052241325378418, Makespan 28, Max Temp 491.98, Avg Temp 407.5611862396203 
Nr tasks 16, Time 0.1064598560333252, Makespan 28, Max Temp 484.66, Avg Temp 417.30925860023723 
Nr tasks 17, Time 0.17188382148742676, Makespan 41, Max Temp 469.08, Avg Temp 398.70199716139496 
Nr tasks 18, Time 0.19845151901245117, Makespan 41, Max Temp 466.73, Avg Temp 399.32567112733165 
Nr tasks 19, Time 0.21680808067321777, Makespan 41, Max Temp 453.8, Avg Temp 402.57386455798877 
Nr tasks 20, Time 0.31862497329711914, Makespan 51, Max Temp 483.98, Avg Temp 393.57599315068484 
Nr tasks 21, Time 0.34212756156921387, Makespan 51, Max Temp 495.64, Avg Temp 396.9222570123939 
Nr tasks 22, Time 0.3962125778198242, Makespan 51, Max Temp 481.49, Avg Temp 397.9525260926289 
Nr tasks 23, Time 0.5338647365570068, Makespan 66, Max Temp 493.52, Avg Temp 388.650419818457 
Nr tasks 24, Time 1.4429669380187988, Makespan 67, Max Temp 484.11, Avg Temp 387.7754781420765 
Nr tasks 25, Time 0.6966605186462402, Makespan 67, Max Temp 487.59, Avg Temp 389.9000161450572 
Nr tasks 26, Time 0.7929723262786865, Makespan 67, Max Temp 479.87, Avg Temp 389.3835506706407 
Nr tasks 27, Time 2.319443702697754, Makespan 67, Max Temp 480.26, Avg Temp 396.9195305514157 
Nr tasks 28, Time 3.3935892581939697, Makespan 67, Max Temp 499.45, Avg Temp 397.06867983109777 
Nr tasks 29, Time 4.655300140380859, Makespan 70, Max Temp 467.09, Avg Temp 394.1319329529244 
Nr tasks 30, Time 6.3821210861206055, Makespan 70, Max Temp 480.22, Avg Temp 397.73124227294346 
