Nrtasks,Time,Makespan,MaxTemp,AvgTemp
1,0.06119108200073242,15,343.79,329.9420750551877
2,0.02077770233154297,15,354.08,331.47424392935983
3,0.023073911666870117,19,357.16,337.8416492146595
4,0.027315378189086914,19,373.57,339.8131326352531
5,0.02415180206298828,19,395.44,351.34641797556725
6,0.02592301368713379,19,395.57,351.75876963350794
7,0.023728609085083008,19,401.1,353.0622687609075
8,0.029867172241210938,20,430.42,379.6125953565506
9,0.029381275177001953,20,508.43,407.68572553897184
10,0.026800155639648438,20,473.86,409.8087437810944
11,0.029149770736694336,20,478.01,413.77046849087895
12,0.02892160415649414,20,509.92,414.8099129353233
13,0.028401613235473633,20,508.43,432.0317288557214
14,0.0319058895111084,20,544.22,437.3351616915423
15,0.028424739837646484,20,518.57,446.233880597015
16,0.03050971031188965,20,506.16,455.4418573797678
17,0.03005504608154297,20,591.6,484.8179892205638
18,0.03531217575073242,20,548.35,484.7764842454396
19,0.035665035247802734,20,568.46,496.5426533996683
20,0.034319162368774414,20,594.65,511.0760737976782
21,0.031647443771362305,20,566.28,521.2684908789387
22,0.03507280349731445,20,579.21,527.7219361525705
23,0.05985593795776367,22,612.94,531.8793514328808
24,0.0382235050201416,22,610.33,531.5826583710408
25,0.04114246368408203,22,569.14,531.9314404223227
26,0.045850515365600586,23,577.0,529.7628427128427
27,0.04425644874572754,26,614.93,522.4439974457214
28,0.05197596549987793,26,596.68,525.0493263090677
29,0.04913020133972168,26,605.16,526.9508748403576
30,0.06284880638122559,27,594.15,528.520897908979

