Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
1,0.0008475780487060547,15,346.57,346.56999999999994
2,0.0010614395141601562,15,351.16,350.64166666666665
3,0.004341602325439453,34,350.49,348.88024999999993
4,0.005419015884399414,34,355.31,353.16775
5,0.009615182876586914,46,359.34,359.21199999999993
6,0.011998176574707031,46,359.34,359.2141818181817
7,0.012152671813964844,47,364.44,361.70303571428576
8,0.02597212791442871,67,378.92,378.790125
9,0.047646522521972656,67,397.06,396.81612500000006
10,0.053357839584350586,67,397.06,396.81775000000005
11,0.0805063247680664,67,397.06,396.81925000000007
12,0.05796241760253906,67,397.16,396.938125
13,0.07429862022399902,67,402.62,400.60887499999995
14,0.0741422176361084,67,415.1,413.1170000000001
15,0.09291434288024902,67,415.13,413.15587500000004
16,0.10635137557983398,67,415.22,413.2522499999999
17,0.12298798561096191,67,419.73,419.4617499999998
18,0.11989974975585938,67,422.14,420.4938750000001
19,0.14065814018249512,67,422.18,420.52787500000005
20,0.14663910865783691,67,436.13,435.3599999999998
21,0.1612529754638672,79,436.13,435.20372340425513
22,0.17044496536254883,79,436.13,435.20882978723387
23,0.19465112686157227,79,438.84,438.1874468085106
24,0.19464969635009766,79,439.58,438.7051063829787
25,0.2012932300567627,79,439.58,438.70542553191495
26,0.21869826316833496,79,439.58,438.7056382978724
27,0.2448408603668213,95,439.58,438.5421929824562
28,0.2600095272064209,95,439.58,438.5442982456141
29,0.2654104232788086,95,439.58,438.5492982456141
30,0.29442429542541504,95,439.58,438.5496491228071
31,0.30740976333618164,95,439.58,438.54982456140357
32,0.3085176944732666,95,439.58,438.54991228070185
33,0.31393885612487793,95,439.58,438.54991228070185
34,0.3368492126464844,95,439.58,438.55
35,0.32930445671081543,95,439.58,438.5500877192983
36,0.37164807319641113,95,439.59,438.55973684210517
37,0.41351819038391113,109,439.59,438.43184615384615
38,0.41387128829956055,109,439.59,438.43246153846155
39,0.43860960006713867,109,439.59,438.4327692307692
40,0.4630248546600342,109,439.59,438.433
41,0.5255575180053711,109,439.6,438.44676923076935
42,0.5400412082672119,109,439.6,438.447076923077
43,0.5746524333953857,109,439.6,438.4474615384617
44,0.6160280704498291,109,439.6,438.44753846153856
45,0.6226558685302734,124,439.6,438.2916891891893
46,0.6223011016845703,124,439.6,438.29182432432447
47,0.7003824710845947,144,439.6,438.0131395348836
48,0.7884743213653564,159,439.6,437.82484210526326
49,0.8940796852111816,159,439.6,437.8251052631579
50,0.9332153797149658,159,439.6,437.82526315789465
51,0.9622957706451416,159,439.6,437.8253684210526
52,1.13911771774292,159,439.6,437.8255263157895
53,1.2358202934265137,159,439.6,437.8255789473685
54,1.4110662937164307,175,439.6,437.63347619047624
55,1.3647089004516602,175,439.6,437.6336190476191
56,1.474442481994629,175,439.6,437.633761904762
57,1.4502649307250977,175,439.6,437.63385714285727
58,1.52384614944458,175,439.6,437.63390476190494
59,1.6030943393707275,175,439.6,437.634142857143
60,1.6706523895263672,175,439.6,437.63552380952393
61,1.7129709720611572,175,439.6,437.6357142857144
62,1.6868140697479248,175,439.6,437.6357142857144
63,1.7786762714385986,175,439.6,437.6378571428572
64,1.9118318557739258,175,439.63,437.68080952380967
65,1.8972883224487305,175,439.63,437.6809523809526
66,2.081273078918457,175,439.66,437.71876190476206
67,2.147559881210327,194,439.66,437.5191379310347
68,2.165104866027832,194,439.66,437.5191379310347
69,2.1584179401397705,194,439.67,437.5259482758622
70,2.3958094120025635,194,439.67,437.52603448275875
71,2.322533369064331,194,439.67,437.52642241379317
72,2.434993267059326,194,439.67,437.5264655172415
73,2.385338544845581,194,439.67,437.5265517241381
74,2.464495897293091,194,439.67,437.52663793103466
75,2.671802520751953,213,439.67,437.32298039215704
76,2.747734546661377,213,439.68,437.34094117647055
77,2.9397640228271484,225,439.68,437.21544444444436
78,2.9343557357788086,225,439.68,437.2155185185185
79,3.132859468460083,243,439.68,437.0510309278351
80,3.250019073486328,243,439.68,437.05116838487965
81,3.381786346435547,243,439.68,437.0566666666664
82,3.7385597229003906,243,439.68,437.05690721649466
83,3.681156873703003,243,439.68,437.05690721649466
84,3.571021795272827,243,439.68,437.056975945017
85,3.883986234664917,243,439.69,437.0632989690722
86,3.951624870300293,243,439.69,437.0657388316152
87,3.9086852073669434,243,439.76,437.17797250859087
88,3.9978373050689697,243,439.76,437.17804123711323
89,4.187936782836914,243,439.76,437.1782474226803
90,4.007999658584595,243,439.76,437.17838487972494
91,4.124263048171997,243,439.76,437.17855670103074
92,4.161456346511841,243,439.76,437.1786597938143
93,4.249669790267944,243,439.76,437.1786941580755
94,4.226769208908081,243,439.76,437.2248453608245
95,4.355316162109375,243,439.76,437.22487972508566
96,4.444791555404663,243,439.76,437.2250171821304
97,4.454817295074463,256,439.76,437.1194462540716
98,4.525015354156494,256,439.76,437.20478827361563
99,4.66213846206665,256,439.76,437.2048208469055
100,4.799801588058472,256,439.76,437.20488599348533
120,6.583020448684692,287,441.01,439.89860465116277
140,9.88137412071228,350,441.02,439.702880952381
160,15.9485342502594,449,441.02,439.4456877323418
180,23.476924419403076,484,441.02,439.3770862068962
200,31.02000141143799,525,441.04,439.30831746031737
220,40.86772394180298,619,441.04,439.1526145552564
240,56.297410011291504,679,441.05,439.0838943488951
260,69.60510802268982,710,441.06,439.0398943661976
280,84.18224453926086,776,441.06,438.9196885069818
300,100.59392762184143,809,441.06,438.8770515463919
320,123.8285448551178,853,441.06,438.8188856304988
340,141.50714659690857,925,441.06,438.6782072072075
360,174.97978401184082,991,441.06,438.54377628259084
380,204.14595103263855,1038,441.06,438.5787228915661
400,237.50472617149353,1128,441.06,438.40476718403505
420,290.79967188835144,1194,441.06,438.2791340782119
440,323.93532371520996,1258,441.06,438.16029158383003
460,369.35088562965393,1292,441.08,438.25654838709687
480,408.30967140197754,1329,444.14,438.6631994981186
500,473.3559010028839,1402,444.26,438.55988109393576

