PE_L1_1 PE_L1_2 PE_L1_3 PE_L1_4 PE_L2_1 PE_L2_2 PE_L2_3 PE_L2_4 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 0 43 32 30 0 35 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
33 35 37 0 32 30 0 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
35 35 37 0 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
31 35 37 31 32 30 40 29 
