PE_L1_1 PE_L1_2 PE_L1_3 PE_L1_4 PE_L2_1 PE_L2_2 PE_L2_3 PE_L2_4 
31 28 68 40 28 81 45 24 
31 28 68 40 28 81 45 24 
31 28 68 40 28 81 45 24 
31 28 68 40 28 81 45 24 
31 28 68 40 28 81 45 24 
31 28 68 40 28 81 45 24 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 81 45 64 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 28 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 54 68 40 28 38 45 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 28 38 87 79 
31 81 68 40 54 38 87 79 
31 81 68 40 54 38 87 79 
31 81 68 40 54 38 87 79 
31 81 68 40 54 38 87 79 
31 81 68 40 54 38 87 79 
31 81 68 40 54 38 87 79 
31 81 68 40 54 38 87 79 
31 81 68 40 54 38 87 79 
